A,B,C,D,E,F,G,H,I,class_label
55,0,83,2,54,0,28,29,0,0
40,4,86,0,38,0,47,48,2,0
51,4,82,3,50,0,31,33,2,0
51,3,77,0,50,0,27,28,2,0
82,5,86,8,-40,1,5,128,124,4
45,0,79,-1,44,-13,33,35,2,0
81,0,84,0,-12,4,3,97,94,4
50,2,107,1,50,0,57,58,0,0
44,2,86,0,44,14,42,42,0,0
42,4,84,0,42,0,42,43,2,0
56,0,97,-4,46,0,41,50,10,3
37,0,76,-4,28,-4,39,47,8,0
41,8,78,0,42,-15,37,37,0,0
52,0,86,0,52,0,34,35,0,0
55,0,95,0,52,-10,40,44,4,3
55,-3,80,-7,-4,21,25,85,60,3
49,2,84,0,50,9,35,35,0,0
46,0,81,1,46,7,35,34,0,0
37,0,107,-4,26,0,70,81,12,0
37,0,94,-7,8,-5,57,86,30,0
37,0,96,6,28,0,59,68,8,0
37,0,77,0,28,942,40,48,8,0
42,-12,76,0,42,0,34,35,2,0
55,0,79,0,16,0,23,63,40,3
55,0,97,0,46,-26,42,51,8,3
37,0,80,0,36,-5,43,44,2,0
55,0,77,0,-24,8,22,103,82,3
56,0,97,0,42,2,41,55,14,3
44,-4,108,0,44,0,63,64,0,0
41,-3,78,0,42,16,37,37,0,0
37,0,90,-4,6,-5,52,84,32,0
44,0,84,0,44,16,41,41,0,0
43,0,85,0,42,-6,42,44,2,0
56,0,76,0,-4,72,20,81,62,3
56,0,97,0,44,11,41,53,12,3
55,0,77,4,-20,0,21,97,76,3
45,0,88,6,44,0,44,44,0,0
55,-4,98,0,44,-30,42,54,12,3
49,3,82,0,50,4,33,33,0,0
56,4,80,-1,-4,5,24,85,62,3
104,0,105,0,72,5,1,33,32,4
55,0,96,0,46,23,41,50,8,3
37,0,77,4,34,-2,41,44,2,0
37,0,79,0,36,-7,41,43,2,0
56,0,96,0,50,-3,40,47,6,3
45,0,80,0,44,-16,35,36,2,0
39,-4,79,0,38,0,41,41,0,0
41,0,86,0,38,-27,45,48,2,0
45,-5,85,0,44,-29,40,41,2,0
78,-4,83,0,-40,3,4,124,120,4
56,3,84,0,56,1,28,27,0,0
37,0,97,0,20,-11,60,77,16,0
37,0,80,0,-2,-7,43,83,40,0
49,0,83,0,46,-29,34,37,2,0
37,5,106,0,18,0,68,88,20,0
53,-3,83,0,52,-22,30,32,2,0
56,0,78,0,8,0,22,70,48,3
49,0,106,4,46,-14,58,60,2,0
43,0,86,-1,42,-4,43,45,2,0
55,-4,72,-2,0,0,17,72,56,3
38,0,105,-7,38,1,67,66,0,0
47,0,79,8,46,0,33,33,0,0
37,0,81,-7,28,0,44,52,8,0
37,0,77,-1,36,-8,39,41,2,0
53,0,84,0,52,-28,32,33,2,0
47,3,87,7,46,0,40,41,0,0
54,-3,77,0,54,0,23,23,0,0
37,0,77,0,10,1,40,66,26,0
45,3,77,0,44,0,31,33,2,0
39,-4,81,2,38,0,42,42,0,0
37,3,104,0,16,-13,66,88,22,0
41,0,83,1,38,-9,42,44,2,0
37,0,80,1,16,0,43,65,22,0
45,0,82,2,44,-9,37,38,2,0
37,0,76,0,26,-1,39,50,12,0
49,-2,78,0,50,9,29,29,0,0
45,0,86,-1,44,0,41,42,0,0
38,5,81,0,38,4,43,42,0,0
41,0,86,0,42,1,45,44,0,0
37,0,75,0,26,-15,38,49,10,0
41,1,90,1,42,4,48,48,0,0
37,-4,90,0,20,0,53,70,16,0
55,0,76,0,-14,-4,21,92,70,3
37,0,90,-2,24,-4,52,66,14,0
49,-5,80,0,50,0,31,31,0,0
49,0,83,-3,46,-12,34,37,2,0
42,0,79,-2,42,0,37,37,0,0
49,0,81,0,50,-4,32,32,0,0
37,0,79,0,28,8,42,51,8,0
37,0,75,0,36,-14,37,39,2,0
37,0,81,0,24,-18,44,57,14,0
59,0,87,0,56,-11,28,30,2,0
37,0,76,0,36,-13,39,40,2,0
37,0,96,0,34,11,59,62,4,0
37,0,106,-2,36,0,69,69,0,0
37,0,97,0,30,-29,60,66,6,0
53,2,79,0,54,4,25,24,0,0
41,0,79,4,42,4,38,38,0,0
56,0,97,0,52,0,40,45,4,3
45,0,75,0,44,-1,30,31,2,0
50,-1,87,0,50,0,37,38,0,0
43,-4,83,0,42,-14,39,41,2,0
49,0,100,-1,50,13,52,51,0,0
42,-1,79,5,42,0,37,37,0,0
56,3,81,0,56,3,24,24,0,0
56,0,77,1,-2,25,21,79,58,3
46,0,78,-7,46,0,32,32,0,0
56,0,78,-5,6,0,22,73,50,3
44,1,79,0,44,2,35,35,0,0
55,0,77,0,18,4,22,59,38,3
42,0,76,8,42,0,34,35,2,0
46,-2,86,-2,46,0,41,40,0,0
55,0,77,0,16,-29,22,62,40,3
56,0,76,0,-2,13,20,79,58,3
50,5,77,-1,50,0,26,28,2,0
55,0,77,0,0,11,21,77,56,3
56,0,76,0,-4,30,20,81,62,3
37,0,78,0,0,5,42,78,36,0
102,3,103,1,70,-3,1,33,32,4
49,0,78,0,50,21,29,29,0,0
37,0,78,0,16,14,42,63,22,0
45,0,76,0,46,15,30,29,0,0
37,0,77,0,-22,-9,41,101,60,0
37,0,97,8,24,0,60,74,14,0
37,-1,77,1,34,0,40,44,4,0
46,-3,86,-2,46,0,41,40,0,0
106,1,108,6,70,0,2,38,36,4
37,0,80,0,12,10,43,67,24,0
43,0,76,0,44,12,33,32,0,0
49,0,88,8,50,0,39,39,0,0
51,0,84,0,50,-5,33,35,2,0
41,2,93,0,42,10,52,52,0,0
56,3,95,0,52,-7,39,44,4,3
48,2,78,0,46,0,30,32,2,0
49,5,84,0,50,26,35,35,0,0
42,3,108,-1,42,-2,66,66,0,0
51,2,81,0,52,6,30,30,0,0
56,0,108,4,54,-8,52,53,2,0
43,-4,75,0,44,11,32,31,0,0
51,0,86,-3,50,-2,36,37,2,0
76,0,81,2,-40,0,5,122,118,4
45,0,79,0,44,-22,33,35,2,0
54,1,79,5,54,0,26,25,0,0
56,0,95,0,54,6,40,41,2,0
37,0,77,0,20,-12,40,56,16,0
81,-5,84,0,-22,-6,4,108,104,4
41,0,81,0,42,11,40,40,0,0
37,0,108,2,36,0,70,71,2,0
55,2,77,0,26,-3,22,52,30,3
52,0,86,0,52,-8,33,34,0,0
37,0,77,0,-2,14,41,80,40,0
77,-1,81,0,-42,0,4,125,120,4
49,0,77,0,50,12,29,28,0,0
43,0,83,-1,42,-10,40,42,2,0
43,0,79,1,42,-3,35,37,2,0
37,0,97,0,34,-16,60,64,4,0
44,0,76,6,44,10,32,32,0,0
52,0,85,0,52,-8,33,33,0,0
37,2,79,0,24,0,41,55,14,0
43,0,79,8,42,0,36,38,2,0
56,0,87,0,56,7,31,30,0,0
38,3,106,0,38,19,68,67,0,0
55,0,76,0,-20,15,21,97,76,3
41,0,86,3,42,2,45,45,0,0
49,0,106,-6,50,9,57,57,0,0
49,0,83,0,50,19,34,33,0,0
39,2,78,-2,38,0,39,39,0,0
43,-3,89,0,42,-10,46,48,2,0
37,0,77,1,28,0,40,48,8,0
45,-2,90,0,44,0,45,46,0,0
48,-2,77,0,46,0,29,31,2,0
51,0,85,0,52,2,34,33,0,0
37,0,77,0,8,-13,41,70,28,0
56,0,85,0,54,-19,29,31,2,0
55,0,93,0,50,-13,38,44,6,3
37,0,77,-4,-12,-2,40,90,50,0
39,-3,91,0,2,-16,51,88,36,0
46,3,79,0,44,-12,33,35,2,0
56,-1,88,0,56,15,32,31,0,0
37,0,97,0,34,-12,60,64,4,0
41,0,77,4,42,0,36,35,0,0
41,2,86,0,42,7,45,45,0,0
56,0,81,-1,56,10,25,24,0,0
41,0,88,4,38,-5,47,49,2,0
50,1,86,0,50,0,36,37,2,0
37,0,78,0,6,-2,42,73,32,0
42,2,76,0,42,0,34,34,0,0
37,0,77,0,8,3,40,69,30,0
47,0,86,-2,46,0,39,39,0,0
50,0,88,0,50,0,38,39,0,0
37,0,104,0,28,22,67,76,8,0
37,0,104,-4,18,0,67,86,20,0
37,1,90,0,28,19,53,62,8,0
56,0,95,0,46,5,40,49,10,3
45,0,79,0,46,23,33,32,0,0
56,1,98,0,42,0,42,57,14,3
53,5,88,0,52,-3,35,36,2,0
105,-1,106,-2,72,1,1,33,32,4
56,1,80,0,56,6,24,23,0,0
38,0,81,0,38,3,43,42,0,0
56,1,91,0,56,2,35,34,0,0
37,0,77,-3,36,0,40,41,0,0
43,0,75,0,44,13,32,31,0,0
55,0,76,0,-24,-30,21,102,82,3
55,0,96,0,46,0,41,50,8,3
45,0,86,0,44,-4,41,42,2,0
56,1,86,0,54,-20,30,32,2,0
37,0,78,0,18,6,42,60,18,0
46,4,80,0,46,4,34,34,0,0
44,0,87,0,44,5,43,43,0,0
54,2,91,0,54,0,37,37,0,0
37,0,76,3,34,0,39,42,2,0
45,0,88,0,46,31,43,41,0,0
55,0,92,0,-4,29,36,97,60,3
46,0,81,-7,46,0,35,34,0,0
55,0,93,0,46,-21,37,46,8,3
41,0,86,0,42,25,46,45,0,0
52,0,86,-7,52,0,33,34,0,0
55,0,92,0,-4,6,36,97,60,3
43,0,79,0,42,-1,36,38,2,0
37,0,104,0,28,14,66,75,8,0
37,0,76,0,18,-23,40,58,18,0
44,0,82,0,42,-16,38,41,2,0
37,0,76,0,24,-29,39,52,14,0
56,0,97,0,44,-10,41,53,12,3
55,0,81,-6,54,0,26,26,0,0
37,0,105,5,20,-12,68,84,16,0
59,0,108,3,56,-17,49,51,2,0
39,-4,81,0,38,0,43,43,0,0
39,-2,82,0,38,0,43,43,0,0
41,-1,89,0,38,-14,48,50,2,0
56,0,97,3,52,-2,41,45,4,3
43,0,84,6,42,-13,41,43,2,0
49,-2,83,0,50,2,34,33,0,0
56,0,82,0,54,-8,26,28,2,0
64,1,113,3,62,0,49,51,2,0
56,0,95,0,50,9,40,46,6,3
48,0,85,0,46,-1,37,39,2,0
46,0,92,9,46,0,46,46,0,0
37,-1,81,0,36,-13,43,44,2,0
50,4,86,0,50,0,35,37,2,0
37,0,79,7,26,0,42,53,12,0
45,0,82,-6,44,0,37,38,0,0
49,0,95,0,50,10,47,46,0,0
37,0,79,0,38,20,41,40,0,0
55,0,78,0,18,26,23,60,38,3
43,0,83,0,44,22,40,39,0,0
53,0,84,0,52,-20,31,32,2,0
45,-3,77,0,46,14,31,30,0,0
38,-4,91,0,6,0,53,86,32,0
55,-4,93,0,54,0,38,39,0,0
41,-3,76,0,38,-9,35,37,2,0
38,0,92,0,24,2,54,69,14,0
44,-1,76,-3,44,10,32,32,0,0
50,-4,101,0,50,0,52,52,0,0
55,0,83,4,54,0,27,28,2,0
37,0,92,0,20,5,55,71,16,0
49,0,110,0,46,-2,61,64,2,0
53,-1,82,5,54,0,29,28,0,0
51,0,79,0,50,-13,28,30,2,0
45,0,108,0,44,-10,62,64,2,0
41,0,81,2,42,4,39,39,0,0
53,0,80,0,54,16,27,26,0,0
55,0,96,0,38,-9,41,57,16,3
37,0,82,-2,-2,12,45,85,40,0
41,1,86,0,38,-6,46,48,2,0
80,1,84,8,-28,0,4,113,108,4
46,0,88,4,46,6,43,42,0,0
37,0,103,0,20,12,66,82,16,0
56,0,81,-3,-10,31,25,92,66,3
56,0,95,0,46,-17,40,49,10,3
45,0,78,-3,44,-10,33,34,2,0
37,0,91,-7,16,0,53,75,22,0
47,4,93,0,46,0,46,47,0,0
44,-3,82,0,44,2,38,38,0,0
56,0,80,0,-2,-1,24,83,58,3
37,0,76,-6,20,0,39,55,16,0
56,0,81,0,-14,14,25,97,72,3
47,-2,85,-1,46,0,38,39,0,0
45,-1,81,-5,44,-9,36,37,2,0
37,-1,75,-3,20,40,38,54,16,0
39,0,97,2,38,0,58,59,0,0
56,0,83,0,56,10,27,26,0,0
56,0,80,7,-4,0,24,85,62,3
37,0,78,0,18,23,42,60,18,0
51,0,90,0,52,1,38,38,0,0
55,0,79,0,12,9,23,66,42,3
43,0,75,0,44,30,32,31,0,0
56,4,91,0,56,6,35,34,0,0
45,0,83,0,44,-24,38,39,2,0
37,-1,76,-3,34,-6,40,43,2,0
37,0,104,0,18,-21,67,86,20,0
81,0,84,0,-22,-20,4,108,104,4
37,0,81,0,36,-17,43,44,2,0
55,0,77,0,34,6,22,44,22,3
37,0,103,0,34,22,66,69,4,0
74,1,79,2,-42,0,4,123,118,4
55,-1,99,0,46,-22,43,52,8,3
38,2,76,0,36,-25,38,39,2,0
37,0,75,-2,30,-4,38,44,6,0
39,-2,82,0,38,0,42,43,0,0
38,1,77,1,38,13,39,38,0,0
37,5,79,0,28,0,42,51,8,0
55,0,97,0,46,9,41,50,8,3
41,0,87,-5,38,-3,46,48,2,0
42,-2,84,0,42,0,43,43,0,0
37,5,77,0,-22,0,40,101,60,0
37,-3,81,0,38,2,44,43,0,0
55,0,78,0,8,3,23,70,48,3
85,0,88,0,0,-5,3,88,86,4
55,5,85,0,54,0,31,31,0,0
40,0,81,8,38,0,40,42,2,0
37,0,77,-5,28,0,40,48,8,0
51,-2,86,0,52,0,35,34,0,0
37,0,79,0,2,12,42,76,34,0
56,0,76,0,-10,3,20,86,66,3
56,0,98,6,52,0,42,46,4,3
41,-3,86,-1,42,0,45,44,0,0
44,0,79,0,42,-25,35,37,2,0
45,0,86,-5,44,8,40,42,2,0
37,0,79,0,34,6,42,46,4,0
41,1,106,0,42,3,65,65,0,0
48,-1,89,-3,46,-5,41,42,2,0
105,-2,106,0,70,0,2,36,34,4
37,0,97,0,20,-8,60,77,16,0
55,-1,83,0,56,29,28,26,0,0
47,5,77,0,46,0,30,30,0,0
56,0,96,0,54,24,40,42,2,0
37,5,79,0,34,7,42,46,4,0
56,3,97,0,42,-15,40,55,14,3
55,0,77,0,-2,-24,21,79,58,3
48,-4,81,0,46,0,33,35,2,0
84,0,88,-2,6,-6,4,83,78,4
56,0,94,0,50,0,38,45,6,3
56,0,97,-2,50,16,41,48,6,3
52,3,82,2,52,0,30,30,0,0
56,0,97,0,44,-14,41,53,12,3
56,0,86,4,56,0,30,30,0,0
49,0,87,6,50,3,38,38,0,0
55,0,84,4,54,-1,29,30,0,0
55,0,78,0,2,3,23,75,52,3
41,0,82,-2,38,-33,41,43,2,0
45,0,84,0,46,13,38,37,0,0
56,5,86,0,56,2,29,29,0,0
37,0,79,0,18,-3,42,61,18,0
56,0,78,0,18,31,22,60,38,3
38,2,79,0,38,16,41,40,0,0
37,0,104,-4,16,-18,67,88,22,0
41,3,75,0,42,13,34,34,0,0
46,5,79,0,44,-22,33,35,2,0
56,0,76,0,-10,8,20,86,66,3
55,0,78,0,44,-28,23,34,12,3
51,0,102,0,50,-2,51,53,2,0
51,0,77,0,52,17,26,26,0,0
50,0,77,-4,50,0,27,28,0,0
55,-2,98,0,44,-12,42,54,12,3
43,0,86,6,42,-11,43,45,2,0
56,0,77,0,-12,0,21,90,68,3
37,0,83,0,0,11,47,83,36,0
41,3,90,4,42,9,48,48,0,0
47,1,84,0,46,0,37,38,0,0
38,2,92,0,12,20,54,79,24,0
45,1,81,-5,44,0,36,37,0,0
45,0,86,0,44,-30,40,42,2,0
49,0,106,-1,50,21,58,57,0,0
56,0,93,-1,50,0,38,44,6,3
57,-3,106,-2,56,0,49,49,0,0
41,0,75,0,42,2,34,34,0,0
41,1,80,0,38,-6,39,41,2,0
53,0,91,0,54,0,38,37,0,0
37,0,100,0,36,22,64,64,0,0
53,-1,78,0,52,-8,25,26,2,0
39,-4,79,0,38,0,40,41,0,0
41,5,88,0,42,2,47,47,0,0
55,0,97,0,50,-19,41,48,6,3
81,5,84,0,-12,21,3,97,94,4
41,1,75,0,38,-28,34,36,2,0
84,-2,88,0,6,0,4,83,78,4
53,2,78,0,54,4,25,24,0,0
101,1,102,3,70,-20,1,33,32,4
56,0,77,0,-6,-2,21,85,64,3
51,2,82,3,50,0,31,33,2,0
37,0,78,0,20,13,41,57,16,0
37,0,77,0,38,16,40,39,0,0
43,0,83,0,42,-14,39,41,2,0
37,-3,76,0,36,-17,39,40,2,0
44,0,79,-4,44,19,35,35,0,0
104,0,106,0,70,-26,1,36,34,4
37,0,104,0,18,-19,67,86,18,0
43,-2,86,0,42,-10,43,45,2,0
52,2,79,-3,52,0,28,28,0,0
38,0,82,0,38,12,44,43,0,0
39,2,82,0,38,0,42,43,0,0
55,0,97,-6,46,0,42,51,8,3
41,0,82,0,42,27,41,41,0,0
37,-1,77,0,20,0,40,56,16,0
55,0,81,0,-6,-8,25,88,64,3
104,-3,105,-2,70,0,1,35,34,4
37,0,83,0,-2,21,47,86,40,0
37,0,106,0,24,6,69,82,14,0
37,-1,82,-4,38,22,45,43,0,0
55,0,95,0,52,-8,40,44,4,3
46,2,79,-1,46,0,33,32,0,0
41,1,79,0,42,6,38,38,0,0
37,0,86,2,36,0,50,50,0,0
45,0,83,-2,44,-4,37,39,2,0
56,1,77,3,-4,0,21,82,62,3
49,0,95,0,50,28,47,46,0,0
55,0,93,0,12,-1,38,81,42,3
38,0,76,-3,38,1,38,37,0,0
53,1,86,3,52,-9,33,35,2,0
37,0,78,0,10,-6,41,68,26,0
57,0,81,-2,56,-3,24,24,0,0
56,0,78,0,8,6,22,70,48,3
53,4,88,0,54,3,34,33,0,0
37,0,79,-2,10,-7,42,68,26,0
37,0,95,0,20,13,57,74,16,0
45,0,76,0,44,0,30,32,2,0
37,2,90,0,20,0,52,69,16,0
41,1,76,0,42,5,34,34,0,0
37,2,80,0,34,2,43,46,4,0
55,0,97,0,50,24,41,48,6,3
50,0,86,-4,50,0,35,37,2,0
46,4,87,0,46,0,41,41,0,0
81,0,85,0,-24,-6,4,111,108,4
40,-5,75,0,38,0,35,36,2,0
56,0,81,0,56,3,25,24,0,0
56,5,98,0,50,0,42,49,6,3
46,0,84,-1,46,-2,38,37,0,0
55,0,96,0,50,-7,41,47,6,3
55,0,97,-5,50,12,42,48,6,3
46,2,87,0,46,0,41,41,0,0
71,6,75,0,-42,-9,3,119,116,4
37,-1,81,0,38,7,44,43,0,0
37,0,75,0,36,13,37,39,2,0
56,0,78,0,42,-13,22,37,14,3
48,3,88,0,46,0,40,41,2,0
41,2,77,0,42,3,36,36,0,0
53,1,84,0,54,26,31,30,0,0
44,0,88,0,42,-11,44,46,2,0
55,0,82,0,-18,6,26,100,74,3
40,3,85,-1,38,0,45,46,2,0
37,0,76,0,24,29,39,52,14,0
57,-1,81,-4,56,-5,24,24,0,0
51,0,82,0,52,25,31,30,0,0
55,0,87,2,54,0,32,33,0,0
58,0,81,2,56,0,23,24,0,0
41,3,78,0,38,-10,37,39,2,0
49,1,78,0,50,7,29,29,0,0
55,0,93,5,44,0,37,49,12,3
41,0,77,1,42,10,36,35,0,0
46,0,81,5,46,0,35,35,0,0
55,-1,96,0,54,-4,41,42,2,0
42,-4,90,0,42,0,47,48,2,0
56,0,81,6,6,7,25,75,50,3
56,1,84,0,56,22,29,28,0,0
46,1,80,0,44,-20,34,36,2,0
49,0,87,0,50,11,38,38,0,0
102,0,103,0,70,-22,1,33,32,4
42,-4,84,0,42,0,42,43,0,0
46,0,89,0,46,1,43,42,0,0
43,0,88,-1,42,0,45,47,2,0
42,0,83,7,42,0,42,42,0,0
53,0,86,3,54,0,33,32,0,0
56,-1,78,-4,44,10,22,34,12,3
59,0,86,-2,56,-16,27,29,2,0
55,0,95,0,34,-21,40,62,22,3
55,0,77,0,-22,-3,21,100,78,3
37,0,77,0,8,19,40,70,30,0
44,2,81,0,44,1,37,37,0,0
38,-1,81,0,38,0,43,42,0,0
37,0,79,0,16,7,43,64,22,0
55,0,92,-2,46,0,37,46,8,3
45,0,85,0,46,29,40,39,0,0
56,0,79,0,12,15,23,66,42,3
57,0,88,-4,56,0,31,31,0,0
37,0,76,-1,30,0,39,45,6,0
40,-4,80,0,38,0,40,41,2,0
37,0,82,0,10,5,45,72,26,0
55,0,93,0,46,0,37,46,8,3
51,0,77,0,50,-3,26,28,2,0
37,0,106,4,36,-6,69,70,2,0
49,0,85,0,46,-3,36,39,2,0
55,0,95,0,50,-27,40,46,6,3
102,0,103,3,70,-2,1,33,32,4
56,0,95,0,52,23,39,43,4,3
44,0,75,0,42,-19,31,34,2,0
43,0,80,-4,42,-10,37,39,2,0
37,0,81,0,38,9,43,42,0,0
51,1,83,0,50,0,32,34,2,0
44,0,76,-1,42,-30,32,34,2,0
45,-1,90,0,44,-15,45,46,2,0
55,0,83,0,56,31,28,26,0,0
55,0,77,0,42,-7,22,36,14,3
43,0,87,8,42,-9,44,46,2,0
85,0,88,-88,0,0,3,88,84,4
37,0,81,0,26,21,44,55,10,0
55,0,93,6,20,-20,37,72,34,3
37,0,78,0,10,-26,42,68,26,0
40,2,79,0,38,0,39,40,2,0
65,0,110,8,64,0,45,46,0,0
41,-1,108,0,38,-26,67,69,2,0
37,0,76,0,36,26,39,39,0,0
56,0,77,0,20,0,22,57,36,3
37,4,100,0,28,0,62,71,8,0
43,0,83,8,42,0,39,41,2,0
55,0,97,3,38,0,41,58,16,3
38,3,81,0,38,2,43,42,0,0
52,2,78,0,52,1,26,26,0,0
43,0,84,-2,42,-2,41,43,2,0
37,0,77,0,-24,-20,41,103,62,0
46,5,87,2,46,0,41,41,0,0
85,0,88,0,0,-29,3,88,86,4
37,0,97,0,20,15,60,77,16,0
45,5,81,0,44,2,36,37,2,0
50,1,78,-4,50,0,28,29,0,0
37,0,75,0,26,14,38,49,12,0
37,0,78,0,10,5,42,68,26,0
59,0,84,0,60,8,25,24,0,0
37,0,104,3,18,0,67,86,20,0
55,0,99,0,50,8,43,49,6,3
46,0,77,-1,46,0,31,30,0,0
37,0,79,0,8,-5,42,71,28,0
56,4,87,0,56,1,31,30,0,0
46,0,88,0,46,5,42,41,0,0
55,0,77,0,-22,-10,21,100,78,3
37,1,80,0,20,11,43,59,16,0
49,0,106,0,46,-9,58,60,2,0
38,-5,107,0,38,0,69,68,0,0
53,0,87,-1,52,-2,34,35,2,0
41,1,82,0,42,6,41,41,0,0
76,0,81,0,-40,0,4,122,118,4
37,0,99,-1,28,-2,61,70,8,0
37,0,108,2,34,0,71,75,4,0
55,0,93,0,50,17,37,44,6,3
55,0,77,-1,-4,16,21,82,60,3
55,0,78,5,10,4,23,68,46,3
55,0,93,0,50,-6,38,44,6,3
37,-1,79,0,28,0,42,51,8,0
41,0,79,-2,38,-25,38,40,2,0
55,0,108,1,54,0,53,54,2,0
40,-3,79,0,38,0,38,40,2,0
41,-1,79,0,38,-14,39,41,2,0
39,0,79,-1,38,0,39,40,0,0
37,-1,75,0,28,0,38,46,8,0
49,1,84,0,50,26,35,35,0,0
41,0,84,6,38,-25,44,46,2,0
37,0,76,7,24,4,39,53,14,0
41,0,76,0,42,6,35,35,0,0
37,-2,106,0,34,2,69,72,4,0
55,-1,81,7,-4,7,25,86,60,3
55,0,82,-6,-32,-27,26,115,90,3
41,3,78,0,38,-1,37,39,2,0
46,0,86,4,46,1,40,39,0,0
56,0,79,0,56,4,22,22,0,0
46,5,87,2,46,8,41,41,0,0
37,0,78,0,12,-26,42,65,24,0
49,-1,77,1,50,0,28,28,0,0
85,0,88,0,0,-16,3,88,86,4
53,0,85,0,52,-15,32,33,2,0
56,0,77,0,-10,22,21,87,66,3
37,0,106,14,26,-5,69,80,12,0
45,0,76,0,46,13,30,29,0,0
37,0,76,-1,36,-26,39,40,2,0
41,0,83,0,38,-27,41,44,2,0
56,0,96,0,42,2,40,55,14,3
37,0,76,8,26,24,39,50,12,0
106,-5,108,-1,70,0,1,38,36,4
37,-1,106,-12,28,0,69,78,8,0
56,-1,95,0,52,-8,40,44,4,3
48,0,81,-3,46,0,33,35,2,0
56,3,97,0,46,14,41,51,10,3
37,0,75,0,30,31,38,44,6,0
55,0,78,-1,0,-5,23,78,56,3
44,1,86,0,44,14,42,42,0,0
37,-5,82,0,38,10,45,43,0,0
55,0,92,0,30,9,36,61,24,3
58,0,80,-5,56,0,22,23,0,0
55,0,77,0,-28,-8,21,105,84,3
53,3,81,0,54,0,27,26,0,0
46,2,77,0,46,0,31,31,0,0
38,-1,110,0,38,0,72,71,0,0
104,0,105,-7,70,0,1,35,34,4
54,-4,78,0,54,0,24,24,0,0
43,-1,81,0,42,-8,38,40,2,0
37,0,75,0,20,16,38,54,16,0
37,0,79,0,24,-6,42,55,14,0
52,-2,90,0,52,0,37,38,0,0
53,0,103,0,52,-17,50,51,2,0
76,3,80,0,-42,0,4,124,120,4
37,0,106,2,38,31,69,67,0,0
42,0,81,0,42,315,39,40,0,0
52,-1,86,0,52,-2,33,34,0,0
41,0,79,6,42,9,38,38,0,0
37,0,78,0,18,15,42,60,18,0
76,0,81,0,-40,20,5,123,118,4
37,0,81,0,24,17,44,57,14,0
49,1,79,1,46,-12,30,32,2,0
45,-2,81,0,46,21,36,35,0,0
46,0,76,8,46,0,30,30,0,0
48,0,88,-2,46,-6,39,41,2,0
37,0,75,0,30,-25,38,44,6,0
39,0,80,-1,38,-1,41,41,0,0
55,0,96,0,44,26,41,52,12,3
55,-2,95,0,46,0,40,49,8,3
49,0,88,4,46,-11,40,42,2,0
55,0,77,0,42,-6,22,36,14,3
58,2,84,-1,56,0,27,28,0,0
45,-1,83,0,46,22,38,37,0,0
53,0,80,0,52,-7,27,28,2,0
63,5,111,0,62,0,48,49,2,0
49,1,85,0,46,-14,36,39,2,0
56,0,86,0,56,15,30,29,0,0
41,-1,86,-3,38,-19,45,47,2,0
49,0,83,0,46,-7,34,36,2,0
37,0,79,0,10,97,42,69,26,0
52,-2,81,8,52,0,30,30,0,0
47,3,81,0,46,0,33,34,0,0
45,0,89,0,44,-13,44,45,2,0
37,-1,80,0,6,0,43,75,32,0
107,4,108,0,70,0,1,38,36,4
56,0,79,0,10,-11,23,68,46,3
57,-1,106,0,56,0,50,49,0,0
37,0,80,0,30,-17,43,49,6,0
44,0,86,2,44,16,43,42,0,0
37,0,76,-3,24,15,39,52,14,0
39,1,76,-2,38,0,37,37,0,0
50,4,79,-1,50,0,29,30,0,0
56,-2,81,0,56,0,25,24,0,0
49,3,78,0,50,2,29,29,0,0
41,0,76,0,42,3,35,35,0,0
37,0,77,0,-20,7,41,98,58,0
85,0,88,0,2,0,3,86,82,4
55,0,92,0,28,11,36,63,28,3
46,48,77,0,-22,0,31,101,70,1
75,2,79,3,-42,0,4,123,120,4
37,0,76,0,36,0,39,39,0,0
43,0,81,0,42,-8,37,39,2,0
64,-63,88,0,8,0,24,81,56,2
55,0,95,-4,46,0,40,49,8,3
37,0,83,0,10,-28,46,72,26,0
37,0,79,0,26,-17,42,53,12,0
37,0,79,0,8,-21,42,71,28,0
55,-4,72,1,0,0,17,72,56,3
49,0,83,-1,50,16,34,34,0,0
37,5,75,0,26,-1,38,49,12,0
48,-2,87,0,46,-1,39,41,2,0
46,0,88,3,44,-30,41,44,2,0
41,0,76,-1,42,7,34,34,0,0
47,0,88,0,46,-1,41,41,0,0
37,0,79,8,2,13,42,76,34,0
58,-2,81,5,56,0,23,24,0,0
49,0,88,-3,50,10,40,39,0,0
55,-3,96,0,50,0,41,47,6,3
37,-2,104,0,18,16,67,86,18,0
56,0,85,0,54,-14,29,31,2,0
55,0,108,0,54,-1,53,54,2,0
46,0,88,1,44,-23,43,44,2,0
44,2,79,0,44,3,35,35,0,0
37,3,77,0,36,0,39,41,2,0
55,0,79,0,16,18,23,63,40,3
45,0,83,0,46,11,38,37,0,0
51,0,84,0,52,4,33,32,0,0
37,1,81,-7,34,0,44,48,4,0
45,0,83,5,44,0,38,39,0,0
56,1,80,1,20,-2,24,59,36,3
41,0,84,2,42,25,43,43,0,0
55,0,76,0,-22,2,21,99,78,3
56,0,87,4,56,0,31,30,0,0
43,0,84,1,42,0,41,43,2,0
56,0,78,-1,6,-4,22,73,50,3
55,0,98,0,44,-14,42,54,12,3
37,0,77,3,26,9,40,51,12,0
