A,B,C,D,E,F,G,H,I,class_label
44,1,83,0,44,8,40,39,0,0
37,0,83,0,16,-5,47,68,22,0
37,0,77,-2,8,-9,41,70,28,0
37,0,77,-3,16,0,40,62,22,0
55,0,82,-1,-32,-8,26,115,90,3
37,0,79,0,10,-26,42,68,26,0
51,-2,87,0,52,4,36,35,0,0
45,0,88,-12,46,-83,42,41,0,0
56,0,77,0,-20,11,21,97,76,3
37,0,79,1,30,-27,42,48,6,0
37,0,78,0,-2,2,41,81,40,0
41,0,88,0,42,0,47,47,0,0
37,0,81,-2,-4,0,45,86,42,0
56,0,78,0,44,26,22,34,12,3
37,0,80,0,24,-18,43,57,14,0
47,33,77,0,28,0,30,48,18,1
43,0,85,0,44,12,42,41,0,0
55,0,77,0,2,11,22,75,52,3
56,0,95,0,50,-17,40,46,6,3
44,0,80,6,44,0,36,36,0,0
41,0,82,0,38,-11,41,43,2,0
53,0,88,1,52,-6,35,36,2,0
43,0,81,-1,44,22,37,37,0,0
42,-4,80,0,42,0,38,39,0,0
37,0,105,0,24,14,68,82,14,0
43,0,81,1,42,-4,38,40,2,0
56,-2,78,-6,42,-22,22,37,14,3
55,0,78,0,6,-25,23,73,50,3
38,0,81,0,38,7,43,43,0,0
56,0,96,3,50,0,40,47,6,3
37,-4,97,0,34,-6,61,64,2,0
48,0,86,0,46,0,37,39,2,0
49,-2,84,1,50,0,35,35,0,0
55,0,80,0,-4,9,25,85,60,3
39,0,76,-5,38,0,38,37,0,0
37,1,80,0,34,15,43,46,4,0
37,0,81,-1,-4,0,45,86,42,0
50,-2,77,-1,50,0,28,28,0,0
45,0,76,0,44,-23,31,32,2,0
80,-5,84,-6,-40,1,4,126,122,4
45,4,83,0,44,-1,38,39,2,0
37,0,82,0,-2,8,45,85,40,0
45,4,74,0,44,0,29,30,2,0
43,0,79,0,42,-13,36,38,2,0
37,0,83,0,10,-30,46,72,26,0
53,-5,83,0,52,-24,30,32,2,0
37,0,104,0,18,-3,67,86,18,0
44,0,90,-5,44,0,46,46,0,0
56,0,98,0,50,-16,42,49,8,3
37,3,77,0,-2,-9,39,79,40,0
55,0,77,0,24,0,22,54,32,3
50,4,96,0,50,0,46,47,0,0
37,0,97,0,30,19,60,66,6,0
37,0,93,0,12,7,56,81,24,0
37,0,95,1,8,-2,58,87,30,0
41,4,83,0,42,14,41,41,0,0
37,0,80,0,30,6,43,49,6,0
40,0,78,5,38,0,38,39,2,0
41,5,85,0,38,0,44,46,2,0
56,5,97,0,54,9,40,42,2,0
37,0,106,67,34,-8,69,72,4,0
51,5,84,0,52,19,33,32,0,0
52,-2,77,0,52,0,25,26,0,0
52,-5,83,0,52,-6,31,32,0,0
55,0,77,0,36,-23,22,41,20,3
56,4,95,0,56,5,39,39,0,0
45,0,77,0,46,30,31,30,0,0
50,0,87,8,50,0,37,38,0,0
38,0,105,0,38,4,67,66,0,0
37,0,83,0,12,-16,46,70,24,0
42,4,107,2,42,0,64,66,2,0
37,0,79,0,12,-1,43,66,24,0
56,-4,106,0,56,0,50,49,0,0
49,-2,89,0,50,0,40,40,0,0
38,0,76,0,36,-21,38,39,2,0
38,0,97,0,38,0,58,58,0,0
54,0,81,-2,54,10,27,26,0,0
56,0,85,0,54,-5,29,31,2,0
38,-2,79,-3,38,0,41,40,0,0
55,0,77,0,34,-1,22,44,22,3
55,0,96,1,42,-5,41,55,14,3
44,2,79,0,44,5,35,35,0,0
39,-5,97,0,38,0,58,59,0,0
37,0,78,0,12,-11,42,65,24,0
38,-3,83,0,38,0,45,44,0,0
43,-1,81,5,44,20,38,37,0,0
45,0,88,0,44,-7,43,44,2,0
56,1,86,0,56,8,30,29,0,0
52,2,77,0,52,0,25,25,0,0
56,0,81,0,-10,-13,25,91,66,3
45,0,86,0,44,-10,41,42,2,0
53,-5,87,0,52,-20,34,35,2,0
59,0,87,0,56,-26,28,30,2,0
56,1,97,0,50,0,41,48,8,3
37,0,78,0,30,17,41,47,6,0
37,0,83,0,28,6,46,54,8,0
40,-1,76,0,38,0,35,37,2,0
37,0,80,2,20,0,43,59,16,0
38,-1,109,-1,38,0,72,71,0,0
43,-2,109,0,42,0,66,67,2,0
53,0,90,0,52,-17,37,39,2,0
37,0,77,0,26,-7,41,52,10,0
37,0,76,0,36,18,39,39,0,0
55,-3,81,0,54,0,27,27,0,0
37,0,80,0,8,0,43,72,30,0
56,2,95,0,52,0,40,44,4,3
42,1,102,3,42,0,60,61,0,0
41,0,108,0,42,3,67,67,0,0
37,0,81,0,8,-17,44,73,28,0
37,0,83,-1,28,15,46,54,8,0
80,1,84,-1,-28,0,4,112,108,4
56,3,86,0,54,-7,31,32,2,0
37,-1,77,1,36,29,40,41,0,0
37,0,77,0,24,-6,40,54,14,0
45,2,79,0,46,26,33,32,0,0
51,-4,77,0,52,23,27,26,0,0
54,-5,83,8,54,0,29,29,0,0
46,0,79,0,44,-8,34,35,2,0
41,-2,82,0,42,7,41,41,0,0
56,-2,86,0,56,7,30,29,0,0
56,0,88,0,54,-4,32,33,2,0
37,-2,77,0,38,18,39,38,0,0
41,0,81,0,42,1,39,39,0,0
53,0,81,0,52,-4,28,30,2,0
56,-1,81,5,56,0,24,24,0,0
104,1,106,2,70,0,1,36,34,4
37,0,79,0,26,-13,42,53,12,0
55,-1,86,-5,56,24,31,30,0,0
44,0,85,0,42,-24,41,44,2,0
53,-1,78,0,54,9,25,24,0,0
43,1,79,0,42,0,36,38,2,0
56,-1,97,0,54,19,41,42,2,0
55,0,77,0,18,-4,22,59,38,3
80,0,84,0,-36,-7,4,120,116,4
42,0,76,3,42,0,34,35,2,0
41,0,89,0,42,19,48,48,0,0
56,0,97,0,44,0,41,53,12,3
56,2,93,0,46,0,37,46,10,3
82,-5,87,0,-40,0,5,128,124,4
49,-4,77,-4,50,-2,29,28,0,0
41,-5,79,0,42,13,39,38,0,0
37,0,104,0,24,4,67,80,14,0
81,0,85,6,-12,1,4,98,94,4
55,0,77,-1,28,25,21,48,28,3
84,5,87,0,0,0,3,87,84,4
37,0,93,0,30,20,56,62,6,0
84,0,87,0,0,0,3,87,84,4
41,0,86,0,38,-2,46,48,2,0
40,0,97,-3,38,0,57,58,2,0
56,2,81,0,56,16,25,24,0,0
44,0,86,0,42,-29,42,44,2,0
45,0,79,0,46,25,34,33,0,0
41,-2,78,0,42,2,37,37,0,0
47,1,87,-1,46,0,40,41,0,0
45,-1,83,-3,44,-5,38,39,2,0
43,4,76,0,42,0,33,34,2,0
55,-1,95,-6,54,-9,40,41,2,0
52,0,82,5,52,0,30,30,0,0
44,0,86,0,44,9,42,42,0,0
55,0,78,6,46,0,23,32,8,3
49,0,79,0,46,-26,31,33,2,0
63,0,111,1,62,0,48,49,0,0
43,0,87,2,42,-8,44,46,2,0
51,0,109,1,50,-19,58,60,2,0
45,0,74,-2,44,0,29,30,2,0
44,-1,86,-4,44,0,42,42,0,0
38,-4,76,0,-2,0,38,79,40,0
37,0,81,0,26,-21,44,55,10,0
37,0,104,0,16,-19,67,88,22,0
57,-1,81,-3,56,-4,24,24,0,0
38,-3,76,0,38,0,37,37,0,0
51,-1,81,0,50,-7,30,32,2,0
37,0,105,6,20,0,68,84,16,0
45,0,86,-1,46,31,40,39,0,0
37,0,76,0,16,-7,39,61,22,0
37,0,76,5,36,12,39,40,2,0
37,0,77,0,2,-3,40,74,34,0
49,0,87,-5,46,-12,38,41,2,0
43,0,79,5,42,0,37,38,2,0
82,2,86,0,-22,0,4,109,106,4
56,0,95,-5,52,0,40,44,4,3
37,4,79,-1,34,-2,42,46,4,0
37,0,96,0,36,-8,59,60,2,0
47,-2,84,-3,46,0,37,37,0,0
53,0,108,0,52,-13,55,56,2,0
56,0,97,4,50,-16,41,48,6,3
37,0,83,0,12,-30,46,70,24,0
51,0,78,2,50,0,27,29,2,0
40,-4,80,3,38,0,40,41,2,0
40,-5,82,0,38,-1,42,43,2,0
44,2,88,0,44,0,44,44,0,0
56,9,72,9,0,0,16,72,56,3
37,0,92,-6,12,1,55,79,24,0
55,0,86,0,54,-12,30,32,2,0
55,0,78,0,6,16,23,73,50,3
47,5,79,0,46,0,32,32,0,0
54,0,108,0,54,0,53,53,0,0
81,0,84,0,-14,31,3,100,96,4
37,0,95,0,10,3,58,84,26,0
49,0,101,0,50,9,52,52,0,0
79,0,83,0,-46,-3,4,130,126,4
64,0,113,1,64,26,49,48,0,0
55,0,78,-1,8,-3,23,70,48,3
37,0,79,0,36,25,43,43,0,0
58,0,91,0,56,0,32,34,2,0
37,0,83,9,24,0,46,60,14,0
46,3,90,0,46,13,44,43,0,0
45,-2,86,-1,44,0,41,42,0,0
44,0,87,-5,44,19,43,43,0,0
37,0,92,0,16,23,54,76,22,0
37,0,75,0,34,7,38,41,4,0
37,2,81,0,36,-3,43,44,2,0
37,0,106,3,26,0,68,80,12,0
45,0,81,-4,44,-13,36,37,2,0
49,2,82,0,50,2,33,33,0,0
38,2,76,0,36,-27,38,40,2,0
37,0,108,0,36,5,71,72,0,0
52,-2,81,0,52,0,30,30,0,0
37,0,103,0,34,21,66,69,4,0
44,3,85,0,44,3,41,41,0,0
43,-1,84,0,42,-9,41,43,2,0
37,0,79,-1,10,3,43,69,26,0
55,-4,77,-1,16,0,22,62,40,3
44,0,76,0,44,28,32,32,0,0
43,0,75,0,44,26,32,31,0,0
37,0,77,0,-18,-8,40,95,54,0
37,0,75,0,30,-4,38,44,6,0
56,0,97,8,46,0,41,51,10,3
37,0,79,0,28,3,42,50,8,0
37,0,79,0,8,20,42,71,30,0
45,0,76,0,44,-20,30,32,2,0
45,0,93,8,44,0,49,50,0,0
56,0,96,0,42,-29,40,55,14,3
45,0,83,-1,44,-1,38,39,0,0
37,0,105,-1,28,6,68,77,8,0
39,-1,79,-2,38,0,40,40,0,0
42,2,108,0,42,0,66,67,0,0
56,0,97,1,50,-4,41,48,6,3
53,-2,83,0,52,-20,30,32,2,0
39,-3,81,0,38,0,41,42,0,0
57,0,81,8,56,0,24,24,0,0
37,0,80,0,-2,-4,43,83,40,0
51,5,80,0,52,18,29,28,0,0
51,10,96,5,50,0,45,47,2,0
46,1,79,-3,46,0,33,32,0,0
37,0,80,0,20,12,43,59,16,0
53,0,83,0,52,-18,30,32,2,0
38,-7,78,0,-2,-11,40,81,40,0
49,1,95,0,46,-14,47,49,2,0
40,-2,79,0,38,0,38,40,2,0
54,5,89,5,54,0,35,35,0,0
44,0,82,5,44,0,38,38,0,0
45,1,79,0,44,0,34,35,2,0
55,0,95,2,36,-15,40,59,20,3
42,4,102,0,42,0,60,60,0,0
37,1,97,0,30,-20,60,66,6,0
42,0,108,4,42,0,67,67,0,0
37,0,83,-3,30,0,46,52,6,0
44,-21,88,0,44,0,44,44,0,0
37,0,78,-7,0,0,42,78,36,0
60,0,110,-4,60,0,50,51,2,0
37,0,76,1,30,-20,39,45,6,0
49,0,106,-2,46,-12,58,60,2,0
50,0,82,-5,50,0,32,33,0,0
55,0,96,3,42,6,41,55,14,3
47,1,87,-7,46,0,40,41,0,0
84,2,86,-3,-4,0,3,92,88,4
37,0,81,2,38,18,43,42,0,0
46,0,77,0,46,-2,32,31,0,0
49,0,81,0,50,7,33,32,0,0
56,0,78,1,8,-18,22,70,48,3
47,4,79,4,46,0,32,32,0,0
37,0,91,2,8,0,53,83,30,0
55,-1,98,0,52,2,42,46,4,3
37,0,83,0,2,7,46,81,34,0
37,0,90,2,26,0,53,64,12,0
46,0,86,0,44,-30,41,42,2,0
50,-1,83,0,50,0,33,33,0,0
38,0,104,-4,38,0,66,66,0,0
46,0,88,-1,46,-1,41,41,0,0
47,0,84,8,46,0,36,37,0,0
116,602,106,-1,30,29,-10,75,84,4
56,0,97,0,52,-23,41,46,4,3
44,1,79,0,42,-29,35,37,2,0
37,0,96,0,16,-30,59,81,22,0
42,-4,76,0,42,0,33,34,2,0
82,0,86,0,-12,-12,3,99,96,4
37,-1,104,0,18,8,67,86,18,0
76,0,80,-3,-40,25,4,121,116,4
48,0,88,2,46,0,39,41,2,0
45,0,85,0,44,-19,40,41,2,0
53,0,85,0,54,11,32,31,0,0
58,0,96,-7,56,0,38,39,2,0
41,2,78,0,42,5,37,37,0,0
49,0,100,0,46,-12,52,54,2,0
37,0,76,2,24,-21,39,53,14,0
43,-2,79,0,42,-4,36,38,2,0
37,0,77,0,36,30,40,41,2,0
56,0,87,2,56,6,31,30,0,0
43,0,76,0,44,22,32,32,0,0
42,1,108,5,42,0,67,67,0,0
43,0,88,0,44,19,44,44,0,0
45,4,86,0,44,0,42,42,0,0
39,1,93,0,34,3,54,59,6,0
51,0,87,0,50,-9,36,38,2,0
37,0,104,0,30,-25,67,73,6,0
37,4,79,0,20,31,41,58,16,0
53,2,83,0,54,23,30,28,0,0
53,0,88,2,54,25,35,33,0,0
38,-4,86,0,38,0,48,48,0,0
55,-1,77,0,28,13,22,49,26,3
45,0,81,-2,44,-4,36,37,0,0
40,-4,75,0,38,0,35,36,2,0
42,3,86,0,42,0,45,45,0,0
56,0,87,0,54,-27,31,33,2,0
51,-1,84,0,52,0,33,32,0,0
41,0,76,0,42,9,35,34,0,0
37,0,79,-4,34,0,41,45,4,0
55,5,85,0,54,0,30,31,0,0
55,3,77,0,-22,0,23,101,78,3
49,0,100,0,46,-10,52,54,2,0
49,-4,86,0,46,-23,38,40,2,0
37,0,83,0,38,19,45,44,0,0
38,0,94,0,36,18,56,58,2,0
37,0,84,0,26,-24,47,58,10,0
55,-2,78,0,10,0,23,68,46,3
45,-1,81,0,46,15,36,35,0,0
56,0,97,0,54,0,41,42,2,0
51,0,78,4,50,0,27,29,2,0
44,-5,95,0,44,0,51,51,0,0
49,5,81,0,46,-28,32,35,2,0
56,0,98,1,50,0,42,49,8,3
59,0,84,0,56,-22,25,27,2,0
55,-1,83,0,54,-6,28,29,2,0
56,0,96,5,34,0,40,62,22,3
39,1,78,5,38,0,39,39,0,0
38,0,81,0,38,4,43,43,0,0
43,0,96,0,42,0,53,55,2,0
47,0,94,5,46,0,47,48,0,0
43,-2,90,0,44,17,47,46,0,0
55,0,96,2,52,-2,41,44,4,3
55,0,93,0,38,-2,37,54,16,3
45,1,76,0,44,-3,30,32,2,0
55,0,77,0,42,-5,22,36,14,3
37,2,79,0,20,0,41,58,16,0
41,1,78,0,38,-7,37,39,2,0
37,0,76,-1,30,4,39,45,6,0
37,0,80,0,6,2,43,75,32,0
59,0,84,0,56,-11,25,27,2,0
84,10,89,0,8,26,5,81,76,4
43,0,76,8,42,0,33,34,2,0
56,4,98,0,42,-13,42,57,14,3
49,0,95,0,46,-24,47,49,2,0
55,0,95,0,50,-14,40,46,6,3
41,0,77,1,38,-17,36,39,2,0
51,0,88,0,52,1,36,36,0,0
57,0,85,2,56,0,28,28,0,0
43,4,77,0,42,0,35,36,2,0
56,0,79,-1,6,-15,24,74,50,3
47,-1,86,0,46,0,39,40,0,0
37,0,76,0,36,17,39,39,0,0
53,0,82,0,52,-8,29,30,2,0
37,0,77,0,34,13,40,43,2,0
37,-2,94,0,36,2,57,58,2,0
105,0,106,0,72,6,1,34,32,4
45,0,83,0,46,9,37,36,0,0
56,5,97,0,44,-5,41,53,12,3
51,0,88,0,50,-19,36,39,2,0
56,0,77,0,20,-5,22,57,36,3
42,3,88,0,42,0,47,47,0,0
42,-1,99,0,42,0,57,58,0,0
42,0,86,-2,42,0,44,44,0,0
108,4,109,0,72,9,1,36,36,4
39,1,93,-4,38,0,54,55,0,0
56,1,99,0,46,-5,42,52,10,3
45,2,81,0,44,-3,35,37,2,0
41,-1,86,0,42,9,45,44,0,0
42,0,76,-2,42,0,35,35,0,0
45,0,78,-4,44,-12,33,34,2,0
38,0,102,0,38,12,64,63,0,0
86,4,89,0,2,-4,3,86,84,4
37,0,81,0,38,24,43,42,0,0
56,0,97,-5,46,0,41,51,10,3
37,0,80,0,36,-18,43,44,2,0
38,1,83,0,38,6,45,44,0,0
51,0,88,-5,52,3,37,37,0,0
49,0,84,0,46,-5,35,37,2,0
37,0,76,-1,24,-3,39,53,14,0
37,-3,81,0,38,6,43,42,0,0
55,0,98,0,50,0,42,49,6,3
44,0,79,0,44,4,35,35,0,0
38,0,102,0,38,6,64,63,0,0
37,0,76,0,34,2,40,43,2,0
47,-3,86,1,46,0,39,40,0,0
41,-1,86,-2,38,-12,45,47,2,0
37,3,77,6,36,0,40,41,0,0
51,-3,84,4,52,1,33,32,0,0
44,-1,79,0,42,-30,35,37,2,0
49,5,86,-2,50,1,37,37,0,0
49,0,77,0,50,14,29,28,0,0
42,-1,106,0,42,0,63,64,2,0
82,-1,86,0,-12,0,4,99,94,4
55,-1,77,-4,-4,31,21,82,60,3
37,0,106,-1,34,-2,69,72,4,0
49,-2,77,0,50,4,28,28,0,0
37,0,77,0,36,-21,39,41,2,0
38,0,77,0,36,-30,39,41,2,0
56,0,82,0,-12,2,26,95,68,3
56,-4,98,0,52,0,42,46,4,3
48,-2,78,-1,46,-1,30,32,2,0
43,-2,80,-1,44,28,37,36,0,0
45,0,82,0,46,19,37,35,0,0
37,0,77,3,36,11,41,41,0,0
58,1,90,-7,56,0,32,33,2,0
56,0,96,2,44,0,40,52,12,3
41,0,88,-1,38,-13,48,50,2,0
37,0,76,-3,26,0,39,50,12,0
45,-2,81,0,44,-23,36,37,2,0
55,-4,81,0,-10,-19,25,91,66,3
44,2,77,0,44,12,33,33,0,0
55,0,78,1,18,9,23,60,38,3
37,0,96,0,30,7,59,65,6,0
41,0,77,0,42,1,36,36,0,0
55,-4,77,0,54,0,22,23,0,0
56,0,81,0,-10,4,25,92,66,3
37,0,108,-1,36,0,72,72,0,0
107,0,108,0,72,7,1,36,34,4
44,0,83,-3,44,1,39,39,0,0
56,3,91,0,56,4,35,34,0,0
55,-1,97,0,46,-6,42,51,8,3
41,0,79,-2,38,-10,39,41,2,0
41,-3,76,0,42,18,35,35,0,0
45,0,76,5,44,0,32,32,0,0
56,0,97,0,38,26,41,58,18,3
37,-2,76,0,38,8,38,37,0,0
47,3,84,-1,46,0,37,38,0,0
55,0,82,0,-24,-6,26,108,82,3
49,5,82,0,50,28,33,33,0,0
37,0,78,0,12,-6,41,65,24,0
40,5,77,0,38,0,37,38,2,0
37,0,106,0,36,7,69,69,0,0
49,0,84,0,50,6,35,35,0,0
37,0,82,1,18,-17,45,64,18,0
51,0,77,0,52,9,26,25,0,0
37,0,79,0,34,2,41,45,4,0
55,1,84,1,54,0,28,30,2,0
42,0,102,2,42,0,60,61,0,0
41,5,78,0,38,-3,37,39,2,0
37,0,79,-5,8,7,43,72,28,0
37,0,81,6,12,0,45,68,24,0
37,0,84,1,28,-15,47,55,8,0
102,0,103,0,72,15,1,31,30,4
51,0,88,0,52,4,36,36,0,0
56,0,86,6,56,5,31,30,0,0
49,0,79,0,46,-10,30,32,2,0
41,0,79,1,38,-10,38,40,2,0
37,0,77,0,28,7,40,48,8,0
37,0,84,0,18,-13,47,66,18,0
41,-2,97,0,38,-8,57,59,2,0
37,0,77,3,26,0,40,51,10,0
53,1,91,0,54,1,38,37,0,0
56,2,98,1,46,0,42,51,10,3
43,1,77,-1,42,0,35,36,2,0
55,0,77,0,-12,-17,21,90,68,3
85,-10,89,0,8,0,4,81,78,4
107,1,108,2,72,6,1,36,34,4
44,0,95,0,42,-22,52,54,2,0
55,0,77,0,-24,3,21,103,82,3
76,5,80,3,-42,0,4,124,120,4
46,0,79,0,44,-13,33,35,2,0
39,-5,86,0,38,0,48,48,0,0
43,0,81,0,42,-4,38,40,2,0
51,0,82,0,52,28,31,30,0,0
54,-3,83,0,54,0,28,28,0,0
44,0,86,0,44,25,43,42,0,0
43,0,79,0,44,29,35,35,0,0
44,0,76,0,44,4,31,32,0,0
37,0,77,6,36,-7,39,41,2,0
49,0,79,0,46,-11,30,32,2,0
43,-2,86,0,42,-4,43,45,2,0
38,2,77,1,36,-18,39,41,2,0
37,0,79,3,10,-6,42,69,26,0
46,4,79,0,44,-24,34,35,2,0
44,0,91,0,44,0,47,47,0,0
56,0,92,0,46,-19,36,46,10,3
39,5,76,-7,38,0,36,37,0,0
43,5,93,0,42,0,50,52,2,0
37,0,79,0,36,13,42,43,2,0
46,0,84,-1,46,0,38,37,0,0
48,0,106,0,50,30,58,57,0,0
37,0,79,0,16,-26,42,64,22,0
41,-1,108,0,38,-6,67,69,2,0
56,-1,97,6,52,-1,41,45,4,3
43,0,77,0,44,26,34,33,0,0
42,-2,77,4,42,0,35,35,0,0
49,0,87,0,50,13,38,38,0,0
44,1,76,0,44,6,32,32,0,0
51,0,84,0,50,-30,33,35,2,0
53,0,88,0,54,10,35,34,0,0
56,0,80,0,8,31,24,72,48,3
49,0,87,1,46,-22,38,41,2,0
37,0,77,0,18,-7,40,59,18,0
37,0,84,1,28,-6,47,55,8,0
37,0,83,0,-2,-30,47,86,40,0
44,2,75,0,42,-21,31,34,2,0
53,2,86,0,54,27,33,32,0,0
45,-4,77,0,44,0,32,34,2,0
37,0,79,4,2,-10,43,77,34,0
37,0,78,1,26,0,42,52,10,0
55,0,77,0,-10,-7,21,87,66,3
44,4,80,0,44,11,36,36,0,0
76,-2,80,0,-40,0,4,121,116,4
42,-1,81,0,42,0,39,40,0,0
53,1,86,0,52,-16,33,34,2,0
37,-1,79,-5,20,-10,43,59,16,0
55,0,82,0,-22,-8,26,105,78,3
39,0,79,-2,38,0,40,41,0,0
41,0,77,0,42,6,36,35,0,0
55,-3,77,0,0,0,22,77,56,3
37,0,79,0,8,13,42,71,30,0
37,0,80,0,6,3,43,75,32,0
43,2,84,0,42,0,42,43,2,0
106,0,108,-3,70,-4,1,38,36,4
44,3,87,1,44,8,43,43,0,0
53,0,82,0,54,30,29,28,0,0
48,0,81,-7,46,0,33,34,2,0
45,0,79,0,44,0,34,35,0,0
56,4,97,0,38,31,40,58,18,3
51,0,80,0,50,-11,29,31,2,0
44,5,77,8,44,2,33,34,0,0
56,0,81,0,54,-30,25,27,2,0
51,2,83,0,52,16,31,31,0,0
47,0,80,-5,46,0,33,34,0,0
37,0,108,0,34,-18,71,75,4,0
104,0,106,0,72,11,1,33,32,4
43,-2,87,0,42,-7,44,46,2,0
56,0,97,5,52,31,41,45,4,3
48,-1,87,0,46,-6,39,41,2,0
37,-1,79,0,26,0,42,53,12,0
55,0,95,0,46,27,40,49,8,3
45,0,81,4,46,20,35,34,0,0
55,0,78,0,44,-14,23,34,12,3
43,0,88,0,44,23,45,44,0,0
56,0,77,3,0,4,22,77,56,3
56,0,95,-1,44,9,40,51,12,3
44,0,79,0,42,-22,35,37,2,0
46,0,87,-7,46,0,41,41,0,0
55,-2,79,0,16,0,23,63,40,3
37,0,79,-1,28,17,42,50,8,0
57,2,92,0,56,0,35,35,0,0
56,0,95,0,44,14,40,51,12,3
53,0,83,0,54,3,30,29,0,0
55,0,82,0,-40,-21,26,123,96,3
37,-1,76,0,36,-11,39,40,2,0
37,0,91,0,18,31,53,73,20,0
44,3,88,0,44,9,44,44,0,0
49,0,101,0,50,7,52,52,0,0
53,0,84,0,52,0,31,32,2,0
105,-2,106,-5,70,0,1,36,34,4
41,3,108,1,42,14,66,66,0,0
56,0,77,3,0,0,22,77,56,3
56,0,87,8,56,1,31,30,0,0
40,0,110,6,38,0,70,71,2,0
51,0,79,0,52,19,27,27,0,0
56,0,81,0,-4,31,25,86,62,3
45,-3,84,0,44,-15,38,40,2,0
37,0,78,0,2,9,42,75,34,0
47,0,84,-7,46,0,37,38,0,0
37,0,77,0,8,23,40,70,30,0
56,-2,92,0,56,4,36,35,0,0
54,2,77,0,28,0,23,48,26,3
37,-1,82,-4,36,-5,45,46,2,0
37,-1,80,0,20,4,43,59,16,0
37,0,77,-5,36,9,40,41,0,0
49,5,86,0,46,-11,38,40,2,0
37,0,92,3,6,0,54,86,32,0
43,5,93,0,42,0,51,52,2,0
37,0,77,0,34,-58,41,44,2,0
47,3,86,7,46,0,39,40,0,0
47,-4,88,0,46,0,41,41,0,0
55,-5,86,0,56,21,31,30,0,0
55,0,96,0,50,-26,41,47,6,3
43,0,81,-7,42,-7,37,39,2,0
56,0,95,0,44,-9,40,51,12,3
56,0,95,-6,44,0,39,51,12,3
55,0,77,-4,8,-21,22,70,48,3
59,-1,84,0,60,11,25,24,0,0
42,-1,80,-2,42,-4,38,39,0,0
38,0,79,-2,38,0,41,40,0,0
49,4,79,0,46,-3,30,32,2,0
55,0,78,-7,16,0,23,63,40,3
37,0,82,0,34,-10,45,48,4,0
55,0,77,0,36,-28,22,41,20,3
37,0,84,0,24,-7,47,61,14,0
49,0,110,0,50,29,61,61,0,0
43,0,86,0,42,-14,42,44,2,0
47,-2,82,0,46,0,35,35,0,0
56,0,77,0,16,-16,22,62,40,3
37,0,79,0,28,0,42,50,8,0
43,-1,84,0,44,22,41,40,0,0
56,0,79,0,26,0,23,53,30,3
55,-2,98,2,50,8,42,49,6,3
46,1,81,2,46,8,35,34,0,0
37,0,80,0,6,-7,43,75,32,0
37,0,99,-5,28,0,61,70,8,0
37,5,100,0,36,0,64,64,0,0
56,0,93,2,46,0,37,46,10,3
71,2,75,1,-42,-14,4,119,114,4
41,0,79,-1,42,2,38,37,0,0
41,-1,82,0,42,0,41,41,0,0
51,0,84,0,50,-11,33,35,2,0
43,3,78,5,42,0,35,37,2,0
46,0,82,0,44,-17,36,38,2,0
56,0,108,0,54,-11,52,53,2,0
55,0,93,0,0,-6,38,93,56,3
56,0,79,0,0,17,24,79,56,3
41,1,86,3,38,-26,45,48,2,0
42,0,87,-3,42,0,45,46,2,0
55,0,79,0,18,-1,23,61,38,3
37,0,83,0,34,24,46,49,4,0
52,4,79,2,52,0,27,27,0,0
47,0,79,-5,46,0,32,32,0,0
55,0,96,0,46,24,41,50,8,3
56,0,96,-2,56,0,40,39,0,0
52,0,81,0,52,0,29,30,0,0
44,5,81,0,44,12,37,37,0,0
80,5,84,0,-38,0,4,123,118,4
44,2,95,0,42,-18,52,54,2,0
56,0,96,0,42,6,40,55,14,3
37,0,108,-2,36,0,70,71,2,0
44,1,102,0,44,5,58,58,0,0
51,0,86,0,50,-16,35,37,2,0
44,1,77,0,44,15,33,33,0,0
46,5,77,1,46,1,31,31,0,0
56,0,88,0,54,-8,32,33,2,0
45,-5,88,0,44,0,43,44,0,0
105,-1,106,0,70,0,2,36,34,4
56,0,95,0,52,6,39,43,4,3
37,0,83,0,10,23,46,72,26,0
39,-8,90,5,6,0,51,85,34,0
49,4,89,7,50,1,40,40,0,0
37,0,76,5,34,-17,39,43,4,0
37,0,86,0,36,-19,48,50,2,0
49,1,85,0,46,-5,36,39,2,0
37,0,92,0,18,-11,55,74,20,0
49,0,106,-3,50,0,57,57,0,0
37,-3,81,0,36,0,45,45,0,0
53,0,80,0,52,-19,27,28,2,0
42,0,93,0,42,0,52,52,0,0
37,0,79,0,6,-11,43,74,32,0
39,3,80,-2,38,-4,41,41,0,0
52,-2,86,0,52,0,35,35,0,0
37,0,77,0,36,6,39,41,2,0
55,0,77,0,38,0,22,39,16,3
52,0,80,8,52,0,28,28,0,0
41,1,77,0,42,31,36,35,0,0
47,0,95,-3,46,0,47,48,0,0
43,-1,83,0,44,25,39,39,0,0
78,1,81,0,-40,222,4,123,120,4
55,0,95,0,42,-3,40,54,14,3
79,4,83,1,-42,-23,4,127,122,4
42,-4,76,-1,42,0,34,35,2,0
49,0,95,-1,50,2,46,46,0,0
53,2,79,0,54,21,26,24,0,0
37,0,77,-7,2,0,40,75,34,0
82,0,87,6,-40,1,5,128,124,4
37,0,100,0,34,7,64,67,4,0
45,-1,88,0,44,-15,42,44,2,0
37,-2,77,0,38,4,39,38,0,0
56,0,95,2,50,0,40,46,6,3
51,0,88,2,50,0,37,39,2,0
47,-1,82,-6,46,-9,34,35,0,0
