A,B,C,D,E,F,G,H,I,class_label
44,5,81,0,42,-21,38,40,2,0
37,0,80,0,26,13,43,54,12,0
105,1,106,0,70,-2,1,36,34,4
55,-2,76,0,-18,0,21,94,74,3
37,0,79,0,2,-6,42,76,34,0
49,5,78,0,50,11,29,29,0,0
37,0,76,0,34,-7,39,42,2,0
44,0,79,0,44,1,36,35,0,0
41,4,79,0,38,0,38,40,2,0
56,0,86,0,54,-25,31,32,2,0
46,1,86,0,46,1,41,40,0,0
37,-25,106,-2,36,0,69,69,0,0
56,0,107,-4,54,-10,51,53,2,0
38,1,76,-1,38,-2,37,37,0,0
38,0,105,0,38,9,67,66,0,0
37,0,80,0,8,25,43,72,28,0
45,0,81,8,44,0,36,37,0,0
41,-2,80,0,38,-15,39,41,2,0
46,2,81,0,44,-26,35,37,2,0
47,0,86,-3,46,0,40,40,0,0
55,0,77,-3,10,1,22,67,46,3
55,0,78,-1,8,2,23,70,48,3
43,0,81,0,44,19,37,37,0,0
46,0,88,-1,46,13,43,42,0,0
55,-1,98,-4,42,0,42,57,14,3
43,0,79,0,44,20,35,35,0,0
39,-3,100,0,38,0,61,62,0,0
37,0,79,0,26,-11,42,53,12,0
55,0,83,0,56,29,28,26,0,0
37,0,79,5,30,-17,42,48,6,0
37,0,79,0,16,6,42,63,22,0
51,0,82,1,50,-10,31,33,2,0
55,0,77,0,-20,-14,21,97,76,3
38,0,81,0,38,12,43,42,0,0
55,0,95,0,52,4,40,44,4,3
37,0,77,0,36,5,41,41,0,0
46,4,81,0,44,-25,35,37,2,0
39,0,97,8,38,0,58,59,0,0
45,0,77,0,44,-2,31,33,2,0
45,3,76,1,44,-5,31,32,2,0
40,-1,80,-3,38,-5,40,41,2,0
44,0,77,0,44,6,33,34,0,0
37,0,78,3,30,-7,41,47,6,0
48,0,85,8,46,0,37,39,2,0
42,-4,86,5,42,-1,44,44,0,0
39,4,83,3,38,0,44,44,0,0
58,0,86,-4,56,0,28,29,0,0
37,0,95,0,10,14,58,84,26,0
37,0,76,-9,20,-1,39,55,16,0
49,0,106,0,50,8,57,57,0,0
56,4,97,1,50,0,41,48,6,3
47,-2,79,0,46,0,32,32,0,0
51,0,84,0,52,1,33,32,0,0
45,0,89,1,44,-18,44,45,2,0
49,0,88,0,46,-20,39,41,2,0
41,-1,88,0,42,10,47,46,0,0
56,0,95,0,50,25,40,46,6,3
37,0,80,0,28,-22,43,52,8,0
55,0,77,0,-24,-3,21,103,82,3
56,0,93,0,46,0,37,46,10,3
37,0,81,0,38,28,44,43,0,0
37,0,79,0,24,-8,43,56,14,0
37,0,75,0,26,20,38,49,12,0
37,0,78,0,30,4,41,47,6,0
55,0,77,0,-4,38,21,82,60,3
37,0,80,0,26,31,43,54,12,0
55,0,86,0,54,-3,31,32,2,0
58,2,83,0,56,0,26,26,0,0
37,0,77,-1,-18,-3,40,95,54,0
41,0,86,-5,38,-4,46,48,2,0
56,-4,90,1,56,0,34,33,0,0
37,-2,104,0,16,-26,67,88,22,0
37,0,76,0,26,14,39,50,12,0
45,0,102,0,46,12,57,56,0,0
53,0,83,5,54,4,30,29,0,0
36,0,77,0,36,0,41,41,0,0
54,0,79,4,54,0,25,24,0,0
56,0,95,-5,46,0,40,49,10,3
56,0,95,0,52,4,39,43,4,3
37,0,76,-3,28,-13,39,47,8,0
42,0,84,0,42,0,41,43,2,0
56,0,87,2,56,8,31,30,0,0
41,0,76,-7,42,11,34,34,0,0
37,0,106,0,36,10,68,69,2,0
52,0,84,0,54,31,32,30,0,0
47,-1,84,0,46,0,37,38,0,0
55,0,81,-2,-12,5,26,94,68,3
53,0,87,0,52,-19,34,35,2,0
47,5,78,-4,46,0,31,32,0,0
55,0,77,0,28,1,21,48,28,3
37,0,77,0,6,-9,40,72,32,0
44,0,81,0,42,-28,37,39,2,0
40,2,107,0,38,0,67,68,2,0
41,0,88,0,42,9,48,47,0,0
55,-1,99,0,50,12,43,49,6,3
53,1,78,0,52,-29,25,26,2,0
41,0,86,0,42,6,45,44,0,0
39,0,77,-2,38,-3,38,38,0,0
37,0,95,0,28,3,58,67,8,0
41,0,78,0,38,-11,37,39,2,0
37,2,80,0,18,-2,43,62,20,0
37,0,77,-3,36,-20,39,41,2,0
37,0,77,-3,-12,-15,40,90,50,0
53,0,77,0,52,-3,25,26,2,0
105,3328,86,-2,46,0,-19,39,58,4
55,0,81,-2,-14,-13,26,97,70,3
55,0,77,-5,-28,12,21,105,84,3
38,4,77,0,38,1,39,38,0,0
55,2,83,0,54,0,27,28,2,0
37,0,76,0,34,24,39,43,4,0
47,0,81,2,46,0,33,34,0,0
47,0,76,-2,46,0,29,30,0,0
37,-2,79,0,20,-4,42,58,16,0
49,0,79,-6,50,1,30,30,0,0
56,-1,96,0,56,6,40,39,0,0
48,2,79,0,46,0,30,32,2,0
55,-5,97,0,52,0,41,45,4,3
37,0,76,0,36,25,39,39,0,0
41,0,84,0,42,13,43,43,0,0
83,0,86,-1,-4,0,3,92,88,4
51,0,83,0,52,5,31,31,0,0
37,0,80,0,18,10,43,62,18,0
54,5,85,0,54,0,31,31,0,0
45,0,79,0,44,-3,34,35,2,0
55,0,95,0,50,6,40,46,6,3
49,0,95,3,50,12,47,46,0,0
37,0,81,0,-4,-29,44,86,42,0
46,0,106,0,46,1,60,60,0,0
40,-1,86,0,38,0,46,47,2,0
50,-3,89,0,50,0,39,40,0,0
37,0,79,0,16,-8,43,64,22,0
56,7,72,4,0,0,16,72,56,3
52,0,84,4,52,3,32,32,0,0
55,0,79,0,20,-1,24,59,34,3
43,-2,86,0,44,4,42,42,0,0
55,0,78,0,16,4,23,63,40,3
38,0,92,6,16,31,54,77,22,0
53,0,82,0,52,-5,29,30,2,0
56,0,76,0,-12,-18,20,89,68,3
81,0,84,0,-22,-11,4,108,104,4
51,0,102,0,50,-16,51,53,2,0
37,0,78,0,-6,-16,41,86,44,0
42,4,78,0,42,0,36,37,2,0
55,0,78,-3,12,0,23,65,42,3
45,0,80,-6,44,0,35,36,2,0
45,0,89,0,44,-16,44,45,2,0
37,0,79,0,30,-15,43,48,6,0
37,4,79,0,26,4,41,53,12,0
45,1,86,-7,44,-6,40,42,2,0
43,0,86,6,44,22,42,42,0,0
42,-4,77,-4,42,0,34,35,2,0
37,0,75,0,38,19,37,36,0,0
55,0,79,0,18,-27,23,61,38,3
49,-1,107,0,46,-25,58,60,2,0
106,2,108,8,70,-30,2,38,36,4
41,0,75,0,38,-11,34,36,2,0
37,0,77,0,6,23,40,72,32,0
41,0,100,0,38,-7,59,61,2,0
45,1,86,0,44,-5,40,42,2,0
56,0,81,0,54,-17,25,27,2,0
55,3,83,5,54,0,28,29,0,0
105,0,106,0,72,2,1,34,34,4
56,0,95,0,54,9,39,41,2,0
43,-4,80,0,42,-16,37,39,2,0
81,0,84,0,-14,19,3,100,96,4
37,0,79,4,28,0,42,50,8,0
37,0,103,0,34,11,66,69,4,0
37,0,77,0,30,-8,40,46,6,0
37,-2,81,8,-2,0,44,83,40,0
41,0,87,2,42,13,46,46,0,0
55,-1,99,0,50,1,43,49,6,3
80,3,84,0,-42,0,4,128,124,4
55,0,80,0,-4,2,25,85,60,3
47,-2,84,-1,46,0,38,38,0,0
44,5,76,-2,44,3,32,32,0,0
44,3,77,0,42,-17,33,35,2,0
45,4,87,0,44,0,43,43,0,0
55,0,79,0,16,31,23,63,40,3
37,0,82,-1,34,0,45,48,2,0
37,0,79,0,18,-11,42,61,18,0
37,0,78,0,12,0,42,65,24,0
45,0,87,-3,44,0,43,43,0,0
42,0,77,0,42,-1,36,36,0,0
53,2,85,0,54,28,32,31,0,0
37,-3,106,-4,36,-5,69,69,0,0
49,0,79,1,50,7,30,30,0,0
55,0,77,0,-2,-11,21,79,58,3
37,-17,77,0,20,0,40,56,16,0
56,0,77,0,-18,-6,21,95,74,3
37,-1,77,0,36,-15,39,41,2,0
37,0,79,0,30,5,42,48,6,0
41,2,80,0,38,0,39,41,2,0
37,-2,106,-4,36,-7,69,69,0,0
43,0,80,0,42,-3,37,39,2,0
37,0,92,0,24,14,55,69,14,0
56,0,97,0,52,5,41,45,4,3
55,0,77,0,30,-16,22,46,24,3
40,0,84,-6,38,0,45,46,2,0
55,0,94,3,18,-4,39,76,38,3
49,-1,83,0,50,1,34,33,0,0
45,-1,83,0,44,-24,37,39,2,0
37,2,77,0,36,8,40,41,0,0
45,0,89,0,46,25,44,42,0,0
37,0,99,0,30,5,61,68,6,0
45,0,79,-2,46,26,33,32,0,0
37,0,75,0,28,30,38,46,8,0
56,0,77,0,16,-22,22,62,40,3
37,0,78,0,8,3,41,70,30,0
56,0,82,3,-14,-18,26,97,72,3
37,0,76,9,20,-1,40,55,16,0
37,0,76,0,36,2,39,40,2,0
66,4,113,0,68,16,46,45,0,0
45,0,86,-6,44,-1,40,42,2,0
56,0,81,0,-10,-9,25,92,66,3
56,0,78,-4,54,-20,22,24,2,0
55,0,78,0,42,0,23,37,14,3
37,0,96,0,30,15,59,65,6,0
40,5,81,1,38,0,41,43,2,0
37,0,92,-7,12,1,55,79,24,0
45,0,93,0,46,12,48,47,0,0
41,2,81,0,42,14,39,39,0,0
37,0,76,1,26,16,39,50,12,0
39,-2,78,0,38,0,39,39,0,0
37,0,81,0,20,-1,44,60,16,0
101,1,102,6,72,10,1,30,28,4
40,4,77,0,38,0,37,39,2,0
37,3,80,0,34,4,43,46,4,0
55,1,84,0,54,0,30,30,0,0
55,0,84,0,56,25,29,28,0,0
46,0,79,4,46,0,33,33,0,0
45,3,102,0,44,0,58,58,0,0
55,0,77,3,-22,0,22,101,78,3
51,1,78,0,52,5,27,26,0,0
56,5,91,-3,-4,1,35,96,62,3
43,0,85,1,44,8,42,41,0,0
44,-5,79,0,44,0,36,35,0,0
44,1,107,0,44,1,63,63,0,0
55,0,97,0,38,0,41,58,16,3
43,-2,83,0,42,-22,40,42,2,0
37,-1,80,0,38,12,43,41,0,0
45,0,100,0,44,-5,54,56,2,0
55,0,76,0,-18,0,21,94,74,3
45,-2,81,0,46,13,35,34,0,0
56,0,77,0,-20,27,21,97,76,3
45,-5,76,0,46,21,31,30,0,0
83,5,87,0,-40,1,4,128,124,4
46,-5,81,1,46,2,35,35,0,0
55,-1,97,0,42,8,42,56,14,3
55,-4,80,4,-4,0,25,85,60,3
37,0,82,-3,-2,0,45,85,40,0
49,0,88,0,46,-16,39,41,2,0
53,0,88,6,52,-25,35,36,2,0
53,0,104,1,54,3,51,49,0,0
37,0,75,-4,20,0,38,54,16,0
44,0,83,0,44,15,40,39,0,0
54,-1,81,0,54,0,27,26,0,0
43,0,83,0,44,20,39,39,0,0
50,0,88,7,50,0,37,39,2,0
56,0,77,0,-2,18,21,79,58,3
46,0,85,1,44,-21,39,41,2,0
56,0,96,-6,50,0,40,47,6,3
48,-2,88,0,50,31,39,39,0,0
55,0,92,0,28,-1,36,63,28,3
44,0,87,-1,44,0,43,43,0,0
42,0,81,-22,42,0,38,39,2,0
37,0,94,-7,8,-1,57,86,30,0
51,-2,82,6,50,-29,31,33,2,0
37,0,92,0,24,26,55,69,14,0
41,0,81,0,42,16,41,40,0,0
56,0,80,0,56,3,24,23,0,0
41,0,76,-1,42,0,35,35,0,0
49,2,86,0,50,6,37,37,0,0
44,5,77,0,42,-14,34,36,2,0
66,-4,109,0,64,-1,44,45,0,0
55,-3,98,0,50,-23,42,49,6,3
56,-5,86,0,56,0,29,29,0,0
53,-1,81,0,54,0,27,26,0,0
47,-2,84,0,46,0,38,38,0,0
55,-2,79,0,54,0,24,24,0,0
43,0,87,0,42,-14,44,46,2,0
51,-2,87,0,50,-11,36,38,2,0
51,0,81,0,52,1,30,30,0,0
55,-5,81,0,-10,-8,26,92,66,3
37,0,77,0,6,22,40,72,32,0
37,0,77,0,30,-21,41,46,6,0
51,0,87,-1,50,-11,36,38,2,0
51,0,85,0,50,-16,34,36,2,0
37,0,97,-1,34,-3,59,63,4,0
49,-1,86,-5,50,-7,37,37,0,0
37,1,77,0,34,0,40,44,4,0
55,-3,83,2,54,0,28,28,0,0
37,0,79,0,8,-1,42,71,28,0
41,0,88,0,38,-8,48,50,2,0
41,-3,81,0,38,-22,40,42,2,0
43,0,77,-1,42,-2,34,36,2,0
85,0,88,0,2,20,3,86,82,4
37,0,100,0,34,-7,64,67,4,0
56,0,77,0,18,4,22,59,38,3
47,0,107,7,46,0,60,60,0,0
55,4,72,-12,0,3,17,72,56,3
77,0,81,2,-40,0,4,123,118,4
49,1,83,0,46,-11,34,37,2,0
56,0,82,0,54,-21,26,28,2,0
37,0,76,1,24,-13,39,53,14,0
37,0,96,0,24,0,59,73,14,0
57,-1,83,0,56,0,26,26,0,0
48,4,81,0,46,0,33,35,2,0
37,0,75,0,28,-8,38,46,8,0
37,0,77,2,36,9,41,41,0,0
42,0,77,8,42,0,35,36,0,0
37,0,76,0,36,-1,39,40,2,0
48,0,88,-5,46,-11,39,41,2,0
56,0,81,0,2,-6,25,78,54,3
55,0,92,-1,10,0,37,82,46,3
49,1,86,0,46,-4,38,40,2,0
37,2,76,0,36,4,39,39,0,0
37,0,77,1,8,0,41,70,28,0
37,0,79,-7,26,1,42,54,12,0
80,-1,84,-3,-40,5,4,125,122,4
56,0,80,0,54,-23,24,26,2,0
37,-3,103,0,34,0,66,69,4,0
41,0,76,0,42,18,35,35,0,0
37,0,77,0,-6,-7,41,85,44,0
37,0,104,-4,24,0,67,80,14,0
45,1,84,-3,44,0,40,41,0,0
42,2,79,4,42,0,37,38,0,0
39,-1,76,-2,38,-3,36,37,0,0
55,-2,79,0,6,0,23,74,50,3
37,2,76,-2,30,-5,40,45,6,0
56,0,80,4,-22,1,24,103,80,3
40,-3,79,1,38,0,38,40,2,0
37,0,77,0,36,6,40,41,0,0
83,0,86,0,-4,22,3,92,88,4
51,0,86,0,50,-14,36,37,2,0
55,0,95,-1,44,27,40,51,12,3
37,0,80,0,24,7,43,57,14,0
42,0,102,1,42,0,60,61,0,0
45,0,86,0,44,-2,40,42,2,0
37,0,77,-4,26,6,40,51,10,0
52,0,85,0,54,25,33,31,0,0
55,0,77,-1,28,-4,21,48,28,3
46,0,76,0,44,-23,30,32,2,0
37,-4,76,0,38,7,38,37,0,0
43,0,79,-1,42,0,36,37,2,0
45,0,81,3,44,-9,35,37,2,0
55,0,96,0,50,3,41,47,6,3
44,-149,88,0,44,0,44,44,0,0
37,1,77,0,36,12,40,41,0,0
56,0,97,0,50,-30,41,48,6,3
51,2,80,0,52,21,29,28,0,0
44,3,76,0,44,4,32,32,0,0
49,0,84,0,46,-18,35,37,2,0
41,0,77,0,42,3,36,36,0,0
55,0,78,0,18,5,23,60,38,3
50,3,83,0,50,0,32,33,2,0
37,0,106,-2,28,-5,69,78,8,0
37,0,84,0,18,-5,47,66,18,0
53,-4,84,0,54,0,31,30,0,0
56,4,95,0,44,2,39,51,12,3
37,0,105,-1,18,4,68,87,18,0
37,0,77,3,34,-28,41,44,2,0
41,0,86,0,42,12,46,45,0,0
48,-1,76,-1,46,-1,28,30,2,0
49,0,84,0,46,-16,35,37,2,0
56,0,81,0,-2,-8,25,83,58,3
50,0,88,8,50,0,38,39,0,0
55,-1,83,-6,54,-1,28,29,2,0
37,0,76,-4,30,-27,39,45,6,0
56,-1,92,0,56,0,35,35,0,0
37,0,78,0,26,-6,42,52,10,0
44,0,96,5,44,0,52,52,0,0
46,0,86,2,46,1,41,40,0,0
49,0,107,0,50,20,58,58,0,0
37,0,83,0,16,-28,47,68,22,0
43,0,79,1,42,0,37,38,2,0
55,-2,77,-13,0,0,21,77,56,3
56,0,92,0,52,5,36,40,4,3
51,3,79,0,50,-22,27,30,2,0
45,0,84,-6,46,4,39,38,0,0
38,2,76,0,38,4,37,37,0,0
53,0,83,0,52,-13,30,32,2,0
40,0,87,-2,38,-3,47,48,2,0
55,0,73,-15,0,6,18,73,54,3
41,0,77,-2,42,0,36,35,0,0
56,0,79,0,56,18,23,22,0,0
37,0,76,7,36,0,39,39,0,0
55,-2,83,0,54,-4,27,28,2,0
46,3,83,0,46,8,37,36,0,0
81,0,84,0,-18,-6,3,103,100,4
46,0,79,0,46,0,33,32,0,0
55,0,97,-4,46,0,41,50,8,3
41,0,83,4,42,28,42,41,0,0
56,0,81,0,54,-4,25,27,2,0
101,-2,102,-2,72,0,1,29,28,4
56,0,98,0,44,12,42,54,12,3
47,0,82,-2,46,0,35,35,0,0
53,5,83,0,54,2,29,28,0,0
55,4,77,0,54,0,23,23,0,0
46,0,83,0,46,18,37,36,0,0
47,0,77,-6,46,0,30,30,0,0
44,0,76,0,42,-22,32,34,2,0
37,0,76,3,26,-17,40,50,10,0
56,0,85,0,56,2,29,28,0,0
56,-3,90,-3,56,0,34,33,0,0
37,5,80,0,34,6,43,46,4,0
50,1,87,-2,50,0,37,38,2,0
41,5,83,0,38,-28,41,44,2,0
37,0,79,0,18,3,42,61,18,0
45,0,88,-5,44,0,43,44,2,0
41,0,82,-5,42,5,41,41,0,0
42,-2,78,0,42,0,36,37,0,0
48,0,81,0,46,-2,33,35,2,0
37,0,77,-5,-10,3,40,87,46,0
53,0,87,0,54,7,34,33,0,0
56,-3,95,0,42,0,40,54,14,3
58,-5,86,0,56,-6,27,29,2,0
37,0,103,0,34,14,66,69,4,0
56,0,80,0,54,-20,24,26,2,0
67,0,109,0,68,0,43,42,0,0
37,0,83,5,36,0,46,46,0,0
55,0,93,0,52,-23,38,42,4,3
37,0,78,0,10,24,41,68,26,0
79,0,84,6,-42,-16,4,128,124,4
44,1,77,0,42,-22,33,35,2,0
45,-1,77,0,44,0,32,34,2,0
46,3,84,-5,46,8,39,38,0,0
56,0,77,3,0,31,21,77,56,3
53,5,86,0,54,4,33,32,0,0
52,-4,82,0,52,0,30,30,0,0
50,0,81,-2,50,-2,32,32,0,0
44,1,87,1,44,1,43,43,0,0
54,-5,87,0,54,0,33,33,0,0
55,0,76,24,-22,1,21,99,78,3
49,-1,77,-1,50,20,29,28,0,0
50,0,79,2,50,0,29,30,0,0
37,0,106,-4,36,0,69,70,2,0
56,0,79,0,12,-10,23,66,42,3
44,1,86,-1,44,0,42,42,0,0
37,0,93,0,12,-9,55,80,24,0
42,-1,81,0,42,0,40,40,0,0
37,0,108,0,30,0,71,77,6,0
53,0,79,0,54,15,26,24,0,0
108,-3,109,0,72,4,1,36,36,4
39,3,79,0,38,-1,40,40,0,0
45,5,83,0,44,0,38,39,0,0
56,1,80,0,-2,-4,24,83,58,3
55,-1,97,-1,46,-10,42,51,8,3
37,0,93,0,10,-3,56,83,26,0
45,0,81,0,44,-13,35,37,2,0
56,-1,95,0,54,0,40,41,2,0
44,3,83,0,44,0,39,39,0,0
55,0,95,0,42,-24,40,54,14,3
37,0,76,0,20,0,39,55,16,0
55,-2,83,0,54,0,29,29,0,0
80,5,84,0,-28,-16,4,112,108,4
53,0,85,0,52,-7,32,33,2,0
53,0,80,0,52,-23,27,28,2,0
55,0,78,-1,2,-5,23,75,52,3
37,-1,76,0,28,0,39,47,8,0
37,0,108,-6,30,-1,71,77,6,0
44,0,76,2,42,-20,32,35,2,0
56,0,77,0,44,-2,22,34,12,3
37,0,105,-1,18,6,68,87,18,0
44,5,87,2,44,13,43,43,0,0
44,0,76,1,44,6,32,32,0,0
43,0,85,4,44,11,42,41,0,0
106,0,107,0,72,5,1,35,34,4
37,0,78,0,-2,-25,41,81,40,0
50,0,107,-1,50,0,57,58,0,0
46,0,87,0,44,-10,41,43,2,0
82,0,85,-4,-2,12,3,88,84,4
55,0,97,0,50,0,41,48,6,3
37,0,77,8,30,14,41,46,6,0
56,1,77,-2,44,0,22,34,12,3
42,-2,77,2,42,0,35,35,0,0
66,0,109,0,64,-30,43,45,2,0
41,0,83,0,42,16,42,41,0,0
46,0,90,8,46,0,44,44,0,0
37,0,95,5,10,0,58,84,26,0
55,0,82,0,-24,-3,26,108,82,3
37,0,94,0,34,8,57,61,4,0
55,0,77,0,16,31,22,62,40,3
56,3,80,0,56,6,24,23,0,0
46,0,88,0,44,-26,43,44,2,0
83,0,86,0,-2,21,3,89,86,4
37,0,77,0,26,23,40,51,12,0
49,0,81,5,46,-2,33,35,2,0
83,0,87,0,-42,-24,4,131,126,4
44,-5,85,0,44,0,41,41,0,0
56,0,92,0,54,0,36,38,2,0
43,0,82,0,44,15,39,38,0,0
76,2,80,0,-42,0,4,124,120,4
41,-1,83,0,42,12,41,41,0,0
37,0,76,0,28,-13,39,47,8,0
51,-1,77,0,50,-6,27,28,2,0
37,-2,91,0,6,-1,53,86,32,0
49,0,87,0,50,5,38,38,0,0
37,0,75,0,34,13,38,41,4,0
37,0,76,0,28,-15,39,47,8,0
43,-1,83,0,44,13,40,39,0,0
55,0,93,-3,12,0,37,80,42,3
47,-1,77,0,46,0,30,30,0,0
56,0,91,0,-2,7,35,93,58,3
46,1,80,0,46,17,34,34,0,0
42,0,78,3,42,0,36,37,2,0
56,0,77,-2,0,0,22,77,56,3
56,0,80,0,20,0,24,59,36,3
79,0,83,1,-40,17,5,125,120,4
37,0,84,8,26,30,47,58,12,0
49,2,80,0,50,22,31,31,0,0
37,0,79,3,26,-26,43,54,10,0
41,1,85,0,38,0,44,46,2,0
37,0,75,-2,36,0,38,39,0,0
46,-2,79,0,44,-27,33,35,2,0
42,0,81,-18,42,0,39,40,2,0
38,0,92,0,24,21,54,69,14,0
37,0,92,0,16,15,54,76,22,0
40,-2,81,0,38,0,41,43,2,0
45,0,76,0,44,-4,31,32,2,0
37,-1,77,-4,36,-20,39,41,2,0
42,0,87,5,42,0,45,46,0,0
55,0,77,0,6,-30,22,72,50,3
45,0,88,0,44,-6,42,44,2,0
37,0,76,0,26,8,40,50,10,0
55,-1,98,0,50,-3,42,49,6,3
42,0,87,5,42,0,45,46,2,0
55,0,97,0,50,-29,41,48,6,3
51,0,102,0,50,-30,51,53,2,0
80,4,84,0,-38,0,4,123,118,4
40,0,79,6,38,0,39,40,2,0
57,-3,106,0,56,0,50,49,0,0
56,0,77,0,-20,5,21,97,76,3
43,0,85,0,44,18,42,41,0,0
42,-2,97,1,42,0,56,56,0,0
37,0,83,4,36,0,46,46,0,0
55,0,92,0,-6,-10,36,99,64,3
48,4,76,0,46,0,28,29,2,0
37,0,75,0,28,11,38,46,8,0
49,0,106,-1,46,-29,57,59,2,0
55,-1,77,-1,24,0,22,54,32,3
37,0,79,0,28,12,42,50,8,0
37,0,105,8,34,14,68,71,4,0
44,3,83,0,44,10,39,39,0,0
37,0,79,0,36,10,43,43,0,0
45,-2,81,0,46,30,36,35,0,0
37,0,77,8,34,2,40,44,4,0
50,0,88,2,50,0,38,39,0,0
37,0,77,0,30,22,40,46,6,0
58,0,97,0,56,0,39,40,0,0
56,0,95,-4,44,0,40,51,12,3
54,-4,86,0,54,0,32,32,0,0
40,-1,108,0,38,0,67,69,2,0
52,0,78,-3,52,-4,26,26,0,0
37,0,82,0,34,-1,45,48,2,0
81,2,84,0,-14,-17,3,100,96,4
43,-2,79,0,42,-15,35,37,2,0
39,-6,90,4,6,0,51,85,34,0
49,0,84,0,50,30,36,35,0,0
56,0,96,0,36,4,40,60,20,3
37,0,97,0,28,-1,60,69,8,0
55,0,77,0,44,5,22,34,12,3
55,0,95,0,52,-4,40,44,4,3
55,0,98,0,50,-6,42,49,6,3
37,0,81,0,24,4,44,58,14,0
55,0,82,0,-22,8,26,105,78,3
53,0,88,8,54,0,34,33,0,0
56,0,96,-1,52,-2,40,44,4,3
37,0,77,0,26,7,40,51,10,0
41,0,78,0,38,-24,37,39,2,0
38,5,79,0,36,0,41,43,2,0
44,0,96,0,44,0,52,52,0,0
37,0,78,6,16,-15,42,63,22,0
37,0,77,0,18,16,40,59,18,0
55,0,77,0,12,24,21,64,42,3
37,1,83,0,30,-30,47,52,6,0
41,-1,75,0,42,0,34,34,0,0
56,-4,86,0,56,5,31,30,0,0
43,-1,81,-3,42,-14,37,39,2,0
46,3,81,0,44,-24,35,37,2,0
37,-3,76,0,36,0,39,40,2,0
56,0,77,0,-12,-6,21,90,68,3
56,0,76,0,-14,1,20,92,72,3
43,-5,86,1,42,-15,43,45,2,0
55,0,77,0,-30,-12,22,108,86,3
42,0,81,0,42,9,39,40,0,0
38,0,81,0,38,15,43,42,0,0
42,1,87,0,42,0,45,46,2,0
51,1,82,0,52,6,31,30,0,0
41,0,79,-1,38,-17,39,41,2,0
49,0,111,0,50,3,62,62,0,0
37,0,82,2,-2,12,45,85,40,0
45,-1,84,0,46,19,38,37,0,0
37,-2,97,0,36,-21,60,61,2,0
55,0,82,2,-12,0,26,95,68,3
41,-4,76,0,42,11,35,34,0,0
56,-1,97,-3,52,16,41,45,4,3
56,0,77,0,20,-13,22,57,36,3
41,3,84,0,42,12,43,43,0,0
55,-1,79,-5,18,-11,23,61,38,3
50,-3,81,0,50,0,31,32,0,0
41,0,87,0,38,-8,46,48,2,0
37,0,77,0,6,-8,40,72,32,0
37,0,77,0,36,-18,40,41,2,0
41,1,89,0,42,18,48,48,0,0
45,-1,87,0,46,17,42,41,0,0
37,1,108,0,36,0,71,72,2,0
48,-5,77,0,46,0,28,30,2,0
37,0,75,0,34,20,38,41,4,0
56,0,97,0,50,-10,41,48,6,3
55,0,96,2,42,20,41,55,14,3
55,0,77,0,-24,-28,21,103,82,3
37,0,77,5,28,0,41,49,8,0
38,0,93,-5,38,3,56,55,0,0
39,0,77,4,38,0,38,39,0,0
41,1,75,0,38,0,34,36,2,0
46,4,79,0,44,-27,33,35,2,0
41,0,82,0,38,-4,41,43,2,0
56,0,79,0,12,-6,23,66,42,3
46,3,77,0,46,14,32,31,0,0
43,-4,77,-6,42,0,34,35,2,0
38,0,81,0,36,-16,43,44,2,0
41,3,79,0,42,5,38,37,0,0
55,0,77,0,24,-30,21,54,32,3
38,0,104,-1,38,0,66,66,0,0
79,-4,84,0,-40,1,4,125,120,4
37,0,76,-4,34,7,39,42,2,0
55,0,82,2,54,1,26,28,2,0
42,-1,84,-6,42,0,42,43,0,0
37,0,104,0,26,2,66,78,12,0
45,0,88,0,44,-7,42,44,2,0
53,4,86,0,52,-5,33,35,2,0
45,-1,81,0,46,19,36,35,0,0
37,0,76,-5,36,6,40,40,0,0
49,1,79,2,50,2,30,30,0,0
43,0,81,2,42,-5,37,39,2,0
49,0,84,-3,50,0,35,35,0,0
51,-1,84,0,50,-21,33,35,2,0
37,0,76,1,20,-10,39,55,16,0
39,-1,80,-6,38,-10,41,41,0,0
51,-1,86,-3,50,-6,36,37,2,0
48,-1,84,-3,46,-5,36,38,2,0
37,0,76,0,34,-16,40,43,2,0
37,0,79,0,6,5,42,74,32,0
55,0,77,0,28,9,21,48,28,3
37,0,82,0,18,10,45,64,18,0
40,4,79,0,38,0,39,40,2,0
37,0,78,0,16,-4,42,63,22,0
43,2,79,0,42,0,36,37,2,0
45,0,83,-2,44,-24,37,39,2,0
52,0,86,-2,52,0,34,35,0,0
41,0,79,-5,38,-7,38,40,2,0
43,-5,82,0,44,21,39,38,0,0
39,2,80,0,38,0,41,41,0,0
37,0,76,0,34,6,39,43,4,0
37,-5,81,0,36,0,45,45,0,0
37,0,104,0,28,9,66,75,8,0
37,0,75,0,34,-17,38,41,2,0
51,0,79,5,52,3,27,27,0,0
51,0,81,0,50,-13,30,32,2,0
37,0,83,-5,0,0,46,83,36,0
42,2,90,0,42,0,48,48,0,0
55,-1,98,0,52,19,42,46,4,3
56,0,97,-3,52,11,41,45,4,3
49,0,83,0,46,-22,34,37,2,0
37,0,77,0,28,9,40,48,8,0
37,0,80,0,20,26,43,59,16,0
38,0,90,0,38,3,52,51,0,0
42,1,90,0,42,0,48,49,2,0
55,0,93,0,0,-9,38,93,56,3
48,0,89,3,50,28,41,40,0,0
80,4,84,0,-36,12,4,121,116,4
