A,B,C,D,E,F,G,H,I,class_label
38,0,81,0,36,-29,43,44,2,0
37,0,79,0,26,0,42,53,12,0
56,-2,95,0,44,1,40,51,12,3
46,0,81,0,44,-16,35,37,2,0
45,0,86,0,46,25,40,39,0,0
46,3,84,0,46,0,38,37,0,0
45,-5,79,0,44,-21,33,35,2,0
56,0,87,0,54,-23,31,33,2,0
37,0,76,0,26,-5,39,50,10,0
38,2,96,0,36,-18,58,60,2,0
55,-2,86,0,54,-2,30,32,2,0
37,0,84,0,24,-5,47,61,14,0
51,-5,102,0,52,0,51,50,0,0
49,0,88,7,46,-11,40,42,2,0
41,0,108,3,42,22,67,66,0,0
45,2,88,0,44,109,42,44,2,0
45,0,86,-1,46,18,41,40,0,0
49,0,79,6,50,0,30,30,0,0
56,0,92,0,52,-10,36,40,4,3
44,1,100,0,44,6,56,56,0,0
47,3,86,0,46,0,39,40,0,0
45,3,92,0,44,0,48,48,0,0
53,3,79,0,54,15,26,24,0,0
56,-4,92,0,54,0,36,38,2,0
44,0,86,5,44,3,43,42,0,0
44,-1,77,0,44,10,33,33,0,0
104,2,105,-1,70,0,1,35,34,4
37,0,75,0,34,1,38,41,4,0
47,-5,83,0,46,0,36,36,0,0
54,1,82,0,54,0,28,28,0,0
80,0,84,0,-32,13,4,117,114,4
51,-1,86,0,52,26,36,35,0,0
56,0,92,0,0,5,36,92,56,3
43,0,76,0,44,16,32,32,0,0
37,0,78,0,16,-30,42,63,22,0
41,-1,79,0,38,-21,39,41,2,0
62,0,108,5,60,0,46,49,2,0
37,0,77,0,0,-5,40,77,36,0
104,0,106,0,72,6,1,33,32,4
59,0,87,0,60,6,28,28,0,0
43,0,81,-1,42,-3,37,39,2,0
38,-2,81,0,38,0,42,42,0,0
37,0,81,3,30,0,44,50,6,0
40,-3,79,0,38,0,39,40,2,0
46,0,80,-3,46,0,34,34,0,0
37,0,77,1,28,8,41,49,8,0
38,-2,83,0,38,0,45,44,0,0
37,0,83,0,28,-6,46,54,8,0
50,3,79,1,50,0,29,30,0,0
55,-1,97,-3,52,-4,41,45,4,3
37,0,107,0,28,-13,70,78,8,0
37,0,80,0,2,-8,43,77,34,0
45,0,83,0,44,-27,37,39,2,0
37,0,97,8,34,0,60,64,4,0
44,0,86,-2,44,3,43,42,0,0
59,0,108,-1,56,-17,49,51,2,0
55,-2,81,-8,54,-11,26,27,0,0
41,4,79,0,42,13,38,37,0,0
37,0,77,1,36,-4,39,41,2,0
37,0,77,0,-22,-24,41,101,60,0
43,-1,83,0,42,-3,39,41,2,0
37,0,105,-6,18,6,68,87,18,0
44,1,80,0,44,0,36,36,0,0
56,0,92,-7,0,1,36,92,56,3
37,0,76,0,34,-24,39,43,4,0
41,-1,97,-4,42,23,56,55,0,0
37,-4,76,0,36,-19,38,39,2,0
45,0,81,1,46,29,35,34,0,0
56,0,97,0,50,18,41,48,6,3
46,1,79,0,46,2,33,32,0,0
44,2,76,0,42,-30,31,34,2,0
37,0,83,0,0,-20,46,83,36,0
51,0,86,0,52,5,35,35,0,0
85,0,89,1,6,27,4,84,80,4
49,0,90,0,50,13,42,41,0,0
43,0,106,0,42,0,63,64,2,0
49,0,86,0,46,-9,38,40,2,0
55,1,78,0,44,-1,23,34,12,3
37,0,76,0,26,-14,40,50,10,0
41,0,86,0,38,-7,45,47,2,0
42,5,88,0,42,0,46,47,2,0
37,0,76,0,26,-8,39,50,10,0
49,-1,77,0,46,-8,29,31,2,0
56,0,96,6,34,0,40,62,22,3
55,0,96,0,42,-27,41,55,14,3
37,0,105,0,18,14,68,87,18,0
56,3,81,6,-6,-26,25,88,64,3
54,1,77,0,54,0,23,23,0,0
44,0,81,-1,42,-21,37,39,2,0
52,-5,77,0,52,0,25,26,0,0
37,1,104,0,16,-18,66,88,22,0
102,-3,104,-1,70,-20,1,34,32,4
44,0,81,-2,44,9,37,37,0,0
45,-4,81,0,46,8,36,35,0,0
57,1,83,0,56,0,26,26,0,0
55,0,83,1,54,0,29,29,0,0
37,0,77,0,30,-1,40,46,6,0
55,0,98,0,52,18,42,46,4,3
45,-1,77,0,44,-5,31,33,2,0
52,-5,85,0,52,0,33,33,0,0
45,-2,108,0,44,0,63,64,2,0
43,-3,79,0,42,0,37,38,2,0
44,0,86,0,44,1,43,42,0,0
37,0,81,5,34,1,43,47,4,0
37,-1,80,-2,18,-3,43,62,18,0
56,0,84,0,56,3,28,27,0,0
47,-2,88,0,46,0,41,41,0,0
79,3,83,0,-46,0,4,130,126,4
83,0,87,8,-4,1,4,92,88,4
56,0,91,0,0,-18,35,91,56,3
46,0,79,0,46,10,33,32,0,0
37,-5,90,0,20,0,53,70,16,0
52,1,79,0,52,0,27,27,0,0
56,0,83,0,56,16,27,26,0,0
82,-4,87,0,-40,0,5,128,124,4
56,5,97,0,38,12,40,58,18,3
55,0,92,0,34,-10,37,59,22,3
56,0,96,-5,52,22,40,44,4,3
47,-2,90,-3,46,0,43,43,0,0
44,0,86,0,42,-20,42,44,2,0
55,0,96,0,50,-10,41,47,6,3
41,-2,77,0,42,6,36,35,0,0
56,0,78,3,10,4,22,68,46,3
42,0,77,7,42,0,36,36,0,0
51,1,81,0,50,-9,30,32,2,0
37,0,93,0,10,-15,56,83,26,0
58,0,106,-7,56,0,49,49,0,0
37,2,76,-3,30,-6,40,45,6,0
37,0,76,4,24,0,39,52,14,0
37,0,79,-1,10,-4,43,69,26,0
83,1,86,5,-6,0,4,94,90,4
102,1,104,1,70,0,1,34,32,4
78,3,81,0,-42,0,4,125,122,4
37,0,77,-5,16,0,40,62,22,0
49,0,95,2,50,22,46,46,0,0
56,5,76,0,-14,0,20,92,72,3
39,-1,78,-3,38,-5,39,39,0,0
41,0,85,0,38,5,44,46,2,0
55,3,77,0,26,0,22,52,30,3
41,0,77,0,38,-18,36,38,2,0
41,0,87,8,38,-4,46,48,2,0
55,0,92,0,30,6,36,61,24,3
37,0,100,-1,30,-2,64,69,6,0
52,0,102,0,52,0,49,50,0,0
37,-1,79,0,26,0,42,53,10,0
48,0,82,0,46,-7,34,35,2,0
105,-3,106,0,70,0,1,36,36,4
55,0,92,0,34,-19,37,59,22,3
37,0,76,4,30,-8,39,45,6,0
39,5,90,0,38,0,50,51,0,0
37,4,77,0,34,0,40,44,4,0
37,0,100,0,36,4,64,64,0,0
40,0,89,3,38,0,49,50,2,0
38,0,76,0,-2,0,38,79,40,0
38,0,79,-1,38,6,41,40,0,0
45,0,81,3,44,-4,35,37,2,0
51,1,87,0,50,0,36,38,2,0
56,0,95,0,46,10,40,49,10,3
39,-5,81,0,38,0,43,43,0,0
49,0,86,0,46,-24,37,39,2,0
56,-5,95,0,54,0,40,41,2,0
37,0,104,-2,28,0,67,76,8,0
46,0,88,-4,44,-22,43,44,2,0
55,0,96,3,44,26,41,52,12,3
55,0,77,0,36,17,22,41,20,3
37,-5,77,-1,36,0,41,41,0,0
44,1,81,0,42,-20,38,40,2,0
46,-1,76,0,46,3,30,30,0,0
42,2,89,0,42,0,47,48,0,0
37,0,78,0,-4,3,42,83,42,0
53,0,103,0,54,20,50,49,0,0
53,3,84,0,54,18,32,30,0,0
53,0,81,1,52,-11,28,29,2,0
48,0,82,0,46,-5,34,35,2,0
37,0,82,0,36,11,45,46,0,0
53,0,108,0,52,-6,55,56,2,0
55,0,93,0,50,26,37,44,6,3
52,5,83,0,52,0,30,31,0,0
60,0,108,-5,60,0,49,49,0,0
56,0,96,0,54,1,40,42,2,0
56,3,97,0,42,0,40,55,14,3
40,4,106,8,38,0,66,67,2,0
55,0,78,0,8,-13,23,70,48,3
46,2,87,0,46,10,41,41,0,0
47,2,79,3,46,0,32,32,0,0
55,-2,78,1,44,0,23,34,12,3
37,0,80,0,16,31,43,65,22,0
85,0,89,0,6,23,4,84,80,4
37,0,103,0,20,-17,66,82,16,0
56,0,87,1,56,12,31,30,0,0
53,0,81,0,54,31,27,26,0,0
56,0,97,0,52,-29,41,46,4,3
55,0,86,0,54,0,32,32,0,0
81,3,84,0,-14,-3,3,99,96,4
37,3,76,0,36,0,39,40,2,0
44,2,86,-1,44,6,42,42,0,0
41,0,82,0,42,4,41,41,0,0
56,0,77,8,-6,0,21,85,64,3
48,0,83,0,46,0,34,36,2,0
37,0,77,1,26,7,40,51,12,0
55,0,96,-5,46,0,41,50,8,3
37,0,78,-4,0,0,41,78,36,0
39,3,75,0,38,0,35,36,0,0
45,1,87,0,44,-7,42,43,2,0
45,0,79,0,46,31,34,33,0,0
42,0,79,0,42,0,36,37,2,0
46,2,81,0,44,-24,35,37,2,0
42,4,83,0,42,0,42,42,0,0
55,-2,95,0,46,-4,40,49,8,3
44,1,77,0,42,-20,33,35,2,0
55,0,82,8,-10,0,26,92,66,3
56,3,83,0,56,1,27,26,0,0
41,1,81,0,42,15,39,39,0,0
56,0,97,1,50,0,41,48,8,3
55,0,81,0,-10,-22,25,91,66,3
56,0,79,0,54,-28,23,24,2,0
79,4,83,0,-28,0,4,112,108,4
50,3,95,-6,50,0,45,46,0,0
37,5,93,0,12,31,56,81,24,0
44,5,79,0,42,0,35,37,2,0
37,0,84,0,30,23,47,53,6,0
55,0,77,6,-22,0,22,101,78,3
37,0,79,4,12,5,42,66,24,0
41,3,76,0,42,11,34,34,0,0
56,0,76,0,-14,-6,20,92,72,3
45,3,86,0,46,31,41,40,0,0
55,3,81,0,54,0,25,26,2,0
53,16,96,5,50,0,43,47,4,3
55,0,92,0,-4,-2,36,97,60,3
56,0,79,-2,8,0,23,71,48,3
37,0,95,0,26,2,58,70,12,0
51,0,78,-3,50,-10,27,29,2,0
56,4,98,0,38,-17,42,59,18,3
46,0,86,1,46,0,40,40,0,0
56,4,97,0,50,30,40,48,8,3
49,1,80,0,50,14,31,31,0,0
38,2,106,0,38,12,68,67,0,0
44,0,85,5,44,10,41,41,0,0
43,0,77,-6,42,-7,34,35,2,0
43,0,77,-2,42,-3,34,36,2,0
43,0,86,0,42,-25,42,44,2,0
43,0,76,0,44,13,33,32,0,0
43,-4,81,3,42,-12,37,39,2,0
37,0,78,0,-2,0,41,81,40,0
37,0,76,4,28,15,40,48,8,0
48,-2,95,0,46,-3,47,49,2,0
56,0,77,0,18,-11,22,59,38,3
39,3,81,0,38,0,42,43,0,0
56,0,83,0,56,4,27,26,0,0
37,0,81,0,30,-7,45,50,6,0
45,0,86,0,46,4,40,39,0,0
37,0,79,5,26,0,42,53,10,0
37,0,81,0,38,16,44,43,0,0
44,-3,86,0,44,8,43,42,0,0
46,1,79,6,46,0,33,33,0,0
81,3,85,0,-40,6,4,126,122,4
41,1,83,0,38,0,42,44,2,0
55,0,93,2,0,0,38,93,56,3
37,0,94,-6,16,0,57,79,22,0
37,-1,80,-3,20,35,43,59,16,0
56,0,96,-3,52,0,40,44,4,3
41,0,79,5,38,0,38,40,2,0
37,-1,77,-3,36,-5,40,41,0,0
39,1,94,3,38,0,55,55,0,0
46,3,81,0,46,8,35,35,0,0
46,0,76,4,44,-30,30,32,2,0
48,2,77,0,46,0,30,31,2,0
56,3,79,0,-4,0,24,85,62,3
37,0,76,0,26,-17,40,50,10,0
41,0,83,0,42,18,42,42,0,0
84,3,86,-2,-4,0,3,92,88,4
37,1,106,0,36,0,69,70,0,0
41,1,81,1,42,0,40,40,0,0
44,0,77,0,44,19,33,33,0,0
56,4,98,0,52,12,42,46,4,3
56,0,79,0,10,3,23,68,46,3
46,0,87,0,46,21,41,41,0,0
45,-1,88,0,46,21,42,41,0,0
37,0,74,-3,34,0,37,41,4,0
78,0,83,6,-42,0,4,126,122,4
55,0,81,0,-6,-11,25,88,64,3
41,0,83,0,42,6,42,41,0,0
84,1,87,0,0,0,3,87,84,4
56,1,81,0,-6,5,25,88,64,3
56,0,78,0,8,15,22,70,48,3
47,-70,86,0,46,0,39,39,0,0
53,1,81,0,54,4,28,27,0,0
45,0,84,-7,44,0,39,40,0,0
45,0,92,-3,44,0,48,48,0,0
49,-1,84,-2,46,-13,36,38,2,0
37,0,77,0,8,2,40,70,30,0
56,0,92,-1,52,0,36,40,4,3
37,0,79,0,36,2,41,43,2,0
44,1,81,0,44,18,37,37,0,0
41,-1,97,0,42,10,56,55,0,0
46,-1,85,-3,46,-5,39,39,0,0
56,0,76,0,-6,15,20,84,64,3
56,-5,92,0,54,0,36,38,2,0
55,0,82,0,-32,11,26,115,90,3
43,0,76,0,42,-13,32,34,2,0
84,0,86,-2,-2,0,3,89,86,4
81,0,86,1,-24,-14,4,112,108,4
37,0,94,0,10,13,57,84,28,0
49,0,88,0,50,20,40,39,0,0
45,-1,77,2,44,0,32,33,0,0
55,-2,96,0,54,-9,41,42,2,0
49,-42,77,0,-2,0,28,79,52,2
43,-1,81,7,44,10,37,37,0,0
42,-1,75,0,42,0,33,34,0,0
43,-1,81,3,42,-16,37,39,2,0
44,0,81,-5,44,0,37,37,0,0
46,1,76,0,46,16,30,30,0,0
48,0,88,-3,46,0,40,42,2,0
49,0,106,-1,46,-14,58,60,2,0
37,0,82,0,36,15,45,46,0,0
41,1,108,0,42,4,66,66,0,0
51,2,102,0,52,3,51,50,0,0
49,-3,86,-2,50,-3,37,37,0,0
80,0,84,4,-20,0,4,105,100,4
55,0,77,0,12,15,21,64,42,3
49,-1,86,0,50,10,38,37,0,0
42,1,88,-2,42,0,45,46,2,0
56,0,86,0,56,6,31,30,0,0
37,-1,106,0,36,19,68,69,2,0
37,0,76,0,34,-20,39,42,2,0
56,4,97,0,46,18,41,51,10,3
37,0,95,0,8,-1,58,87,30,0
55,0,96,1,52,-1,41,44,4,3
55,-1,98,0,42,18,42,57,14,3
38,0,102,0,36,18,65,66,2,0
55,-2,97,0,38,0,41,58,16,3
56,0,97,0,52,16,41,46,4,3
55,-3,83,0,54,0,28,29,0,0
41,-1,108,0,38,-30,67,69,2,0
37,0,79,-1,12,0,42,66,24,0
59,2,84,0,56,-30,25,27,2,0
37,0,92,-4,18,12,55,74,20,0
56,1,80,2,-4,0,24,85,62,3
55,0,96,0,42,-15,41,55,14,3
85,0,89,0,2,-18,4,86,82,4
55,0,93,0,10,-30,37,82,46,3
53,1,81,0,54,20,28,27,0,0
37,0,92,0,20,19,55,71,16,0
37,-2,76,0,36,-17,39,40,2,0
55,0,92,0,8,-23,37,84,48,3
56,4,84,0,54,-13,29,30,2,0
44,1,86,0,44,8,43,42,0,0
39,-1,78,8,38,0,39,39,0,0
49,1,80,0,50,16,31,31,0,0
56,0,81,-3,-4,0,25,86,62,3
47,0,78,-3,46,0,31,32,0,0
55,0,77,0,0,13,21,77,56,3
45,0,90,0,44,-18,44,46,2,0
56,0,81,1,-22,0,25,105,80,3
37,0,79,0,28,-3,43,51,8,0
48,-5,100,0,46,-2,52,54,2,0
38,1,79,0,38,2,41,40,0,0
47,2,79,3,46,0,31,32,0,0
45,0,81,1,44,0,36,37,2,0
49,-4,86,0,50,0,38,37,0,0
37,-1,83,0,36,0,47,47,0,0
46,0,86,5,46,0,40,40,0,0
39,0,79,4,38,0,41,41,0,0
44,0,80,-3,44,1,36,36,0,0
45,0,84,0,44,-6,38,40,2,0
46,0,86,2,46,10,40,39,0,0
56,0,78,0,42,-9,22,37,14,3
39,-1,83,1,38,0,45,44,0,0
37,0,100,0,34,15,64,67,4,0
55,0,98,4,50,0,42,49,6,3
37,0,83,0,0,14,46,83,36,0
55,0,95,0,38,-16,40,57,16,3
37,0,76,0,34,-5,40,43,2,0
77,0,81,-5,-40,0,4,122,118,4
56,-2,86,-6,54,-30,30,32,2,0
102,0,103,2,72,28,1,31,30,4
53,0,81,0,54,17,28,27,0,0
37,0,83,0,28,-16,46,54,8,0
37,0,80,0,34,10,43,46,2,0
56,0,95,-6,42,23,40,54,14,3
44,0,79,0,44,1,35,35,0,0
37,0,76,0,24,15,40,53,14,0
55,0,96,0,44,-21,41,52,12,3
51,0,84,0,52,10,33,32,0,0
55,0,78,0,44,-1,23,34,12,3
45,0,86,0,46,14,41,40,0,0
48,5,79,1,46,0,30,32,2,0
41,0,86,0,42,11,45,45,0,0
79,0,83,-4,-40,0,4,125,120,4
37,0,75,-4,34,0,38,41,2,0
37,-5,76,0,28,0,40,48,8,0
45,2,86,0,44,-3,40,42,2,0
55,0,77,2,-30,-10,22,108,86,3
37,3,79,-1,34,-2,42,46,4,0
56,2,77,2,16,0,22,62,40,3
51,0,88,0,52,27,37,37,0,0
46,0,86,0,44,-21,41,42,2,0
44,0,76,0,42,-25,32,35,2,0
48,0,81,0,46,-6,33,35,2,0
47,0,108,2,46,0,61,62,0,0
52,-2,82,0,52,-1,29,30,0,0
55,0,92,0,28,-19,36,63,28,3
45,4,86,-3,44,0,42,42,0,0
51,4,107,-1,50,0,56,58,2,0
45,3,83,0,44,0,39,39,0,0
45,0,79,2,44,-8,33,35,2,0
37,0,76,2,30,-27,40,45,6,0
37,-1,77,0,38,6,39,38,0,0
37,0,75,0,26,21,38,49,12,0
101,0,102,0,72,3,1,30,28,4
55,0,76,0,-14,4,21,92,70,3
37,0,76,0,34,18,39,42,4,0
37,0,79,-3,38,22,42,41,0,0
43,0,84,-2,42,0,42,43,2,0
45,-2,76,0,46,13,31,30,0,0
37,4,83,2,34,0,45,49,4,0
37,0,77,2,36,27,40,41,0,0
49,4,106,0,50,5,56,57,0,0
40,0,79,-2,38,0,39,41,2,0
37,0,83,0,2,-12,46,80,34,0
49,1,90,0,50,11,42,41,0,0
37,0,81,0,12,-16,44,68,24,0
37,0,78,0,12,7,41,65,24,0
45,-1,86,0,46,9,40,39,0,0
43,0,83,1,44,20,40,39,0,0
46,-2,86,-1,46,0,41,40,0,0
54,0,78,-6,54,0,24,24,0,0
49,0,82,0,46,-18,33,35,2,0
37,-2,75,0,36,-13,37,39,2,0
45,0,79,0,44,-23,33,35,2,0
51,0,88,-3,50,-13,37,39,2,0
41,1,84,0,38,-22,43,45,2,0
55,-1,98,0,42,-10,42,57,14,3
46,1,86,0,46,5,41,40,0,0
55,0,77,0,16,21,22,62,40,3
47,0,82,-1,46,-2,34,35,0,0
42,2,79,0,42,0,36,37,2,0
58,-2,84,0,56,0,26,27,0,0
37,0,77,1,-10,0,41,88,46,0
46,0,86,3,46,1,40,39,0,0
55,-1,83,-5,54,0,28,29,2,0
41,3,77,0,42,17,36,35,0,0
50,5,87,-2,50,0,37,38,2,0
37,0,79,0,38,30,41,40,0,0
49,-1,87,0,50,2,38,38,0,0
56,0,92,0,46,0,36,46,10,3
42,4,83,0,42,0,40,41,2,0
55,0,77,-3,30,0,21,46,24,3
44,0,76,0,42,-9,32,35,2,0
37,0,86,5,36,0,50,50,0,0
37,0,83,0,30,0,47,52,6,0
81,0,84,0,-20,-20,4,105,102,4
47,0,86,-1,46,-2,39,40,0,0
56,0,87,0,56,0,31,30,0,0
82,0,86,0,-6,1,4,94,90,4
81,2,85,0,-40,11,4,126,122,4
41,0,79,8,38,-18,38,40,2,0
37,0,99,0,30,28,61,68,6,0
56,-1,79,7,-4,0,23,84,62,3
37,-1,108,0,36,0,71,72,0,0
37,0,76,-1,24,15,39,52,14,0
37,-1,81,0,38,1,43,42,0,0
55,0,77,0,8,19,22,70,48,3
56,0,78,5,24,-6,22,55,32,3
81,-3,85,0,-10,0,4,95,92,4
53,0,108,-1,52,-11,55,56,2,0
41,0,78,-1,42,-1,37,37,0,0
37,0,44,-83,24,1,7,20,14,0
38,1,77,0,38,4,39,38,0,0
53,0,77,1,54,15,25,23,0,0
46,3,76,0,46,0,30,30,0,0
83,-1,86,-2,-4,0,3,92,88,4
43,0,77,0,42,-1,34,35,2,0
41,0,79,-2,42,7,38,37,0,0
55,1,88,0,54,0,33,33,0,0
44,0,85,0,42,-23,41,44,2,0
41,0,86,-5,42,24,46,45,0,0
37,0,78,0,10,-13,41,68,26,0
39,1,106,2,38,0,67,67,0,0
81,0,84,0,-18,9,4,103,98,4
44,0,86,-6,44,20,42,42,0,0
49,0,81,0,46,-10,32,34,2,0
37,-4,104,0,38,0,67,66,0,0
53,0,80,0,54,8,27,26,0,0
41,0,87,7,42,23,46,46,0,0
64,-2,108,0,62,31,43,46,2,0
52,2,83,0,52,0,30,31,0,0
82,0,86,0,-40,6,4,128,124,4
55,0,77,3,-10,0,22,88,66,3
37,-1,76,-1,20,-3,39,55,16,0
49,0,86,0,50,2,38,37,0,0
37,0,76,3,28,0,39,48,8,0
43,0,97,0,42,-7,53,55,2,0
41,1,80,0,42,3,39,39,0,0
44,2,81,5,42,-16,37,39,2,0
45,-2,79,2,46,16,33,32,0,0
49,0,85,-1,50,6,36,36,0,0
71,-8,75,-13,-40,3,4,116,112,4
55,0,95,0,38,-10,40,57,16,3
37,0,94,0,10,17,57,84,28,0
43,0,89,0,42,-10,46,48,2,0
55,0,82,0,54,28,26,28,2,0
49,-3,81,0,50,0,32,32,0,0
37,0,84,0,26,-30,47,58,10,0
37,0,75,0,34,4,38,41,4,0
56,0,98,8,52,0,42,46,4,3
37,0,101,1,28,0,64,73,8,0
68,0,111,-2,68,0,43,44,0,0
53,-4,80,0,54,0,27,26,0,0
56,0,79,4,12,-7,23,66,42,3
37,0,79,4,2,9,42,76,34,0
51,0,77,0,50,-8,27,28,2,0
51,0,86,-6,50,-18,36,37,2,0
44,1,77,4,44,1,33,33,0,0
59,0,86,-1,56,-13,28,30,2,0
37,0,94,-5,8,-4,57,86,30,0
41,-5,77,8,38,-20,36,38,2,0
54,-1,82,0,54,0,28,28,0,0
55,0,76,0,-14,23,21,92,70,3
41,-2,82,0,42,0,41,41,0,0
54,-4,81,-1,54,0,28,27,0,0
55,0,95,0,38,2,40,57,16,3
55,0,78,0,44,-22,23,34,12,3
49,0,84,-4,50,0,35,35,0,0
43,0,90,0,42,-13,47,49,2,0
37,0,76,0,30,0,40,45,6,0
41,0,88,0,42,8,48,47,0,0
55,-3,90,0,54,-12,34,35,2,0
49,0,88,-3,50,44,39,39,0,0
62,0,109,1,60,0,47,49,2,0
37,0,80,-1,-2,0,43,83,40,0
55,0,92,0,34,6,37,59,22,3
39,0,76,-1,38,-2,38,37,0,0
56,4,95,0,52,-10,39,44,4,3
41,0,79,0,42,7,39,38,0,0
37,0,97,1,20,-18,60,77,16,0
44,4,90,0,42,-6,47,49,2,0
48,-4,79,0,46,0,31,33,2,0
56,1,98,0,42,2,42,57,14,3
37,0,77,1,-18,0,41,96,54,0
37,0,83,0,34,-7,46,49,2,0
37,0,77,-2,8,0,40,69,28,0
45,-4,85,0,44,0,40,41,2,0
38,0,93,0,28,-6,55,64,10,0
37,0,106,-3,34,1,68,72,4,0
53,0,102,0,54,19,49,48,0,0
54,0,81,-6,54,0,27,27,0,0
37,0,78,0,24,15,41,55,14,0
55,-1,81,0,54,0,27,27,0,0
37,0,106,0,34,11,69,73,4,0
53,-1,81,0,54,4,28,26,0,0
41,0,79,1,38,-13,38,40,2,0
56,-2,90,-2,56,0,34,33,0,0
56,0,92,0,50,15,36,43,6,3
37,0,79,0,12,-11,42,66,24,0
40,0,80,-2,38,11,40,41,2,0
46,5,86,-1,46,9,41,40,0,0
56,0,84,0,54,-1,28,30,2,0
51,0,83,0,52,20,32,31,0,0
56,0,79,3,-4,0,23,84,62,3
43,-5,75,0,42,0,32,34,2,0
40,4,107,6,38,0,67,68,2,0
49,1,80,0,46,-6,31,34,2,0
53,0,86,1,54,13,33,32,0,0
56,0,79,0,10,0,23,68,46,3
47,0,84,-6,46,0,36,37,0,0
46,0,100,-6,46,0,54,53,0,0
37,0,76,0,28,-11,39,48,8,0
58,5,82,0,56,0,24,25,2,0
78,3,83,4,-42,-14,4,126,122,4
56,0,92,0,50,2,36,43,6,3
53,4,84,0,52,-16,32,33,2,0
56,0,97,0,52,2,41,45,4,3
44,0,83,0,44,5,40,39,0,0
37,0,82,0,30,-13,45,51,6,0
47,4,83,-1,46,0,36,36,0,0
55,-3,81,0,-22,-4,26,105,78,3
51,0,107,-2,50,0,56,58,2,0
79,0,83,0,-38,2,4,122,118,4
43,1,76,0,42,0,32,34,2,0
46,2,77,0,46,8,32,31,0,0
43,0,77,5,42,0,34,35,2,0
49,0,77,0,50,25,29,28,0,0
37,0,78,0,18,16,41,60,18,0
37,-1,76,-3,20,-7,39,55,16,0
38,5,105,0,34,0,67,71,4,0
55,0,93,0,52,-11,38,42,4,3
49,0,81,4,50,29,33,32,0,0
41,0,79,0,38,-13,38,40,2,0
55,0,95,0,44,-22,40,51,12,3
55,-1,95,0,54,-5,40,41,2,0
55,0,93,-2,10,-5,37,82,46,3
56,0,77,0,20,31,22,57,36,3
51,0,84,0,52,20,33,32,0,0
42,0,76,6,42,0,34,35,2,0
41,0,79,0,38,-19,39,41,2,0
43,0,78,-5,42,0,35,37,2,0
57,0,84,0,56,0,27,28,0,0
48,0,86,0,50,24,38,37,0,0
42,1,86,2,42,0,44,45,0,0
37,-4,98,0,30,-1,61,67,6,0
52,0,83,0,52,-1,31,32,0,0
53,-3,79,0,54,0,25,24,0,0
44,1,84,0,44,15,40,40,0,0
56,0,80,0,56,25,24,23,0,0
44,0,87,-4,42,-15,43,46,2,0
42,4,93,0,42,0,51,52,2,0
49,0,87,0,46,-8,38,41,2,0
46,0,84,0,46,10,38,37,0,0
42,0,75,-2,42,-3,33,34,0,0
37,0,93,0,12,5,55,80,24,0
49,0,107,0,46,-23,58,60,2,0
45,0,78,-5,44,-21,33,34,2,0
37,0,77,-1,20,-18,40,56,16,0
37,-1,77,3,0,11,40,77,36,0
51,0,109,2,52,9,58,58,0,0
38,0,105,0,38,3,67,66,0,0
37,0,94,0,10,7,57,84,28,0
37,0,76,-1,28,5,39,47,8,0
46,0,85,0,44,-16,39,41,2,0
55,0,81,-2,-14,-4,26,97,70,3
55,0,97,-7,50,0,41,48,6,3
43,0,79,0,42,-22,35,37,2,0
55,0,77,0,-18,-16,21,95,74,3
37,0,80,0,38,9,43,41,0,0
37,0,106,0,30,-3,69,75,6,0
55,2,84,3,54,0,28,30,2,0
37,1,97,0,30,-25,60,66,6,0
37,4,81,1,36,0,43,44,2,0
79,0,84,0,-40,9,4,125,120,4
43,-1,108,0,42,-11,64,66,2,0
55,0,82,0,-18,5,26,100,74,3
50,1,82,-3,50,0,32,33,2,0
45,0,78,0,44,-19,33,34,2,0
37,-1,77,-3,34,-6,40,43,2,0
55,0,96,0,52,0,41,44,4,3
56,0,97,0,42,0,40,55,14,3
51,0,82,0,50,-6,31,33,2,0
37,0,76,-6,36,5,39,40,0,0
53,0,78,0,54,10,25,24,0,0
43,0,75,0,42,-13,32,34,2,0
56,0,95,0,42,-6,40,54,14,3
49,0,83,-3,50,21,34,34,0,0
37,0,81,0,12,8,45,68,24,0
42,4,108,-3,42,-4,66,66,0,0
103,7,104,1,72,7,1,31,30,4
49,0,82,0,46,-17,33,35,2,0
56,0,81,0,2,16,25,78,54,3
37,0,97,0,28,-16,60,69,8,0
47,-1,81,1,46,0,33,34,0,0
51,-5,84,0,52,16,33,32,0,0
56,5,77,0,-24,2,21,103,82,3
37,0,81,3,34,1,43,47,4,0
49,3,88,-1,50,1,39,39,0,0
48,-2,100,0,46,0,53,54,2,0
43,-4,87,-1,42,-21,44,46,2,0
37,-78,76,0,20,0,39,55,16,2
53,0,81,5,54,10,28,26,0,0
49,0,95,0,50,10,46,46,0,0
37,0,77,0,36,-7,40,41,2,0
41,0,79,-2,38,-28,38,40,2,0
47,-3,84,0,46,0,38,38,0,0
49,-3,87,0,46,-19,38,41,2,0
44,0,77,0,44,2,33,33,0,0
79,1,84,1,-40,1,4,125,120,4
44,0,87,0,42,-14,43,46,2,0
37,-4,81,0,38,7,43,42,0,0
38,0,94,0,34,-4,56,61,4,0
37,0,80,-6,36,0,43,44,0,0
56,0,82,3,-12,16,26,95,68,3
84,4,87,0,0,0,3,87,84,4
37,0,76,0,26,-7,39,50,10,0
